name,url,number,category,position,person_name
Warren Equity,http://www.warrenequity.com, +1 904 746 7027,Board,Managing Partner,Steven Wacaster
Warren Resources,http://warrenresources.com, +1 212 697 9660,Board,CEO & Chairman,James Watt
Warren Paving,http://warrenpaving.com, +1 601 544 7811,Board,CEO,Steven Warren
Warrior Invictus,http://www.warriorinvictus.com, +1 708 552 2424,Board,CEO,James Hallberg
Warrior Met Coal,http://warriormetcoal.com, +1 205 554 6150,Board,CEO,Walter Scheller
Warschawski,http://www.warschawski.com, +1 212 729 1430,Board,CEO,David Warschawski
Warsteiner,http://www.warsteiner-gruppe.de, +49 290 2880,Board,CEO & CFO,Helmut Hoerz
Warth & Klein Grant Thornton,http://www.wkgt.com, +49 2119 5240,Board,CEO,Michael Häger
Warta,http://www.warta.pl, +48 502 308 308,Board,CEO,Jarosław Parkot
Wartsila Australia,http://www.wartsila.com/aus, +61 296 728 200,N1,Power Plant,R...
Wartsila,http://www.wartsila.com, +358 107 090 000,Board,President & CEO,Hakan Agnevall
Wartsila Azerbaijan,http://www.wartsila.com/aze, +994 125 459 141,Board,Managing Director,Natig Malikov
Wartsila Bangladech,http://www.wartsila.com/bdd, +880 2982 1070,Board,Managing Director,Jillur Rahim
Wartsila Brazil,http://www.wartsila.com/en_BR/Home, +55 212 206 2500,Board,President,Ville Packalen
Wartsila China,http://www.wartsila.com/en_CN/Home, +86 215 858 5500,Board,President,James Han
Wartsila Chile,http://www.wartsila.com/chl, +56 322 570 600,Board,Managing Director,Alejandro Mc Donough Car...
Wartsila Denmark,http://www.wartsila.com/en_DK/Home, +45 9956 9956,Board,Managing Director,Jesper Bonde
Wartsila Cyprus,http://www.wartsila.com/cyp, +357 2531 3761,Board,Managing Director,Andreas Mikellides
Wartsila Dominicana,http://www.wartsila.com/dom, +1767 809564 4440,Board,Managing Director,Marcelo Barthaburu
Wartsila India,http://www.wartsila.com/en_IN/Home, +91 222 781 8300,Board,CEO,Venkatesh R
Wartsila Indonesia,http://www.wartsila.com/idn, +62 218 937 654,Board,President,Erwin Vanderkerff
Wartsila Germany,http://www.wartsila.com/en_DE/Home, +39 403 195 000,Board,Managing Director,Matthias Marquardt
Wartsila France,http://www.wartsila.com/en_FR/Home, +33 389 666 868,Board,Managing Director,Marc Deleglise
Wartsila Eastern Africa,http://www.wartsila.com/ken/about, +254 207 602 400,Board,Managing Director,Rashid Shamsi
Wartsila Italy,http://www.wartsila.it, +39 403 195 000,Board,Managing Director,Michele Cafagna
Wartsila Korea,http://www.wartsila.com/kor, +82 513 290 500,Board,Managing Director,SungBok Yoo
Wartsila Netherlands,http://www.wartsila.com/nld, +31 416 388 115,Board,Managing Director,Gert-Jan van Goch
Wartsila Japan,http://www.wartsila.com/en_JP/Home, +81 351 598 700,Board,Managing Director,Yoshihiko Onishi
Wartsila Norway,http://www.wartsila.com/no, +47 5342 2500,Board,Managing Director,Hans-Petter Nesse
Wartsila Pakistan,http://www.wartsila.com/pak/about, +92 423 590 5900,Board,Managing Director,Faisal Riaz
Wartsila Philippines,http://www.wartsila.com/phl, +63 2843 7301,Board,CEO,Juha Kuusisto
Wartsila Singapore,http://www.wartsila.com/sgp, +65 6265 9122,Board,Managing Director,Mervin Ong
Wartsila Sri Lanka,http://www.wartsila.com/lka, +94 112 980 907,Board,Managing Director,James Rajan
Wartsila Spain,http://www.wartsila.com/en_ES/Home, +34 946 170 100,Board,Managing Director,Jon Sabin
Wartsila Sweden,http://www.wartsila.com/en_SE/Home, +46 317 444 600,Board,Managing Director,Lars Wallerstedt
Wartsila Turkey,http://www.wartsila.com/tur, +90 216 494 5050,N1,Contracts & Projects,H...
Wartsila UK,http://www.wartsila.com/en_GB/Home, +44 239 240 0121,N1,Marine Solutions,J...
Wartsila United Arab Emirates,http://www.wartsila.com/en_AE/Home, +971 4885 7222,Board,Managing Director,Alexandre Eykerman
Wartsila USA,http://www.wartsila.com/en_US/Home, +1 281 233 6200,N1,Field Service,R...
Wartsila West Africa,http://www.wartsila.com/sen, +221 338 654 120,Board,Managing Director,Ousseynou Ndiaye
Warwick Capital Partners,http://warwickcap.com, +44 207 850 8080,Board,Co-Investment & Founding Par...,Alfredo Mattera
Warwick Energy Group,http://warwick-energy.com, +1 405 607 3400,Board,CEO & Co-Investment,Kate Richard
Wasabi Technologies,http://wasabi.com, +1 617 307 7912,Board,CEO & Director,David Friend
Wasa Kredit,http://www.wasakredit.se, +46 8635 3800,Board,CEO,Thomas Hogvag
Wasatch Commercial Management,http://www.wasatchgroup.com/commercial.html, +1 435 755 2000,Board,CEO,Dell Loy Hansen
Wasaya Airways,http://www.wasaya.com, +1 807 473 1200,Board,CEO,James Ward
Wasco Berhad,http://wascoenergy.com, +60 322 812 222,Board,CEO,Gian Maccagno
Wasco,http://www.wasco.nl, +31 880 995 000,Board,Managing Director,Farag Soliman
Waseda Academy,http://www.waseda-ac.co.jp, +81 335 904 011,Board,President,Yutaka Yamamoto
Wash,http://wash.com, +1 310 725 4994,Board,CEO,Jim Gimeson
Wasel,http://www.wasel-krane.de, +49 2271 4650,Board,Co-Managing Director,Matthias Wasel
Washing Systems,http://www.washingsystems.com, +44 333 014 2603,Board,CEO,John Walroth
Wasgau Produktions & Handels,http://www.wasgau-ag.de, +49 6331 5580,Board,CEO,Ambroise Forssman-Trevedy
Washington Athletic Club,http://www.wac.net, +1 206 622 7900,Board,CEO,Chuck Nelson
Washington Capitals,http://www.nhl.com/capitals, +1 800 745 3000,Board,CEO & Chairman,Ted Leonsis
Washington Cos,http://www.washcorp.com, +1 406 523 1300,Board,CEO,Mark Lamarre
Washington County Bank,http://www.washingtoncountybank.com, +1 402 426 2111,Board,President,Terry Dutton
Washington Commanders,http://www.commanders.com, +1 3012766800.,Board,Co-CEO,Daniel Snyder
Washington Federal,http://www.washingtonfederal.com, +1 206 624 7930,Board,CEO & Vice Chairman,Brent Beardall
Washington Federal Idaho,http://www.washingtonfederal.com/locations/idaho, +1 208 785 2446,Board,President,Tom Van Hemelryck
Washington Federal Arizona,http://www.washingtonfederal.com/locations/arizona/, +1 520 586 2279,Board,President,Todd Gerber
Washington Federal Oregon,http://www.washingtonfederal.com/locations/oregon, +1 541 926 9456,N1,Northern Oregon,G...
Washington Federal Texas,http://www.washingtonfederal.com/locations/texas, +1 940 565 1807,Board,President,Tony Barnard
Washington Federal New Mexico,http://www.washingtonfederal.com/locations/new-mexico, +1 575 439 0011,Board,President,Michelle Coons
Washington Gas,http://www.washingtongas.com, +1 703 750 1400,Board,President,Donald Jenkins
Washington H. Soul Pattinson & Company,http://www.whsp.com.au, +61 292 327 166,Board,Managing Director,Todd Barlow
Washington Federal Washington,http://www.washingtonfederal.com/locations/washington, +1 360 293 5181,N1,Northern Washington,T...
Washington Holdings,http://www.waholdings.com, +1 206 613 5300,Board,CEO,Craig Wrench
Washington Mystics,http://mystics.wnba.com, +1 202 628 3200,Board,President & Vice Chairman,Sheila Johnson
Washington Prime Group,http://wpgus.com, +1 614 621 9000,Board,CEO,Christopher Conlon
Washington Property Company,http://www.washproperty.com, +1 240 482 8110,Board,President,Charles Nulsen
Washington Nationals,http://www.mlb.com/nationals, +1 202 675 6287,Board,Managing Principal Owner,Theodore Lerner
Washington Trust Bancorp,http://www.washtrust.com/About-Us/About-Us-Overview, +1 401 348 1200,Board,Chairman & CEO,Edward Handy
Washington Trust Bank,http://www.washtrust.com, +1 401 348 1247,Board,Chairman & CEO,Edward Handy
Washington Wizards,http://www.nba.com/wizards, +1 202 661 5050,Board,Chairman & CEO,Ted Leonsis
Washington Trust Wealth Management,http://www.washtrustwealth.com, +1 781 235 7055,Board,Wealth Management,Kathleen Ryan
WashTec,http://www.washtec.de, +49 8215 5840,Board,CEO & CTO,Michael Drolshagen
Waskita Karya,http://www.waskita.co.id, +62 218 508 510,Board,President,Muhammad Hanugroho
Wasion,http://www.wasion.com, +86 731 8861 9934,Board,CEO,Chit Kat
Wasko,http://wasko.pl, +48 323 325 500,Board,CEO,Wojciech Wajda
Waskoenig+Walter,http://www.en.waskoenig.de, +49 449 8880,Board,Co-Managing Director,Michael Waskoenig
Wasoko,http://www.wasoko.com, +254 725 343 932,Board,CEO,Daniel Yu
Wassara,http://wassara.se, +46 771 760 100,Board,CEO,Jarl Uggla
Wasp Barcode Technologies,http://www.waspbarcode.com, +1 866 547 9277,Board,CEO,Lynn Lee
Waste Harmonics,http://wasteharmonics.com, +1 585 924 9640,Board,CEO,Michael Hess
Wasserman,http://www.teamwass.com, +1 310 407 0200,Board,CEO & Chairman,Casey Wasserman
Waste Connections,http://www.wasteconnections.com, +1 832 442 2200,Board,CEO,Ronald Mittelstaedt
Waste Pro,http://www.wasteprousa.com, +1 407 869 8800,Board,CEO,Sean Jennings
Waste Management,http://www.wm.com, +1 713 512 6200,Board,CEO & Director,James Fish
Wasu Media Holding,http://www.wasu.com, +86 571 2832 7789,Board,President,Xiaoyan Qiao
Watabe Wedding,http://www.watabe-wedding.co.jp, +81 753 524 111,Board,CEO,Masayuki Miyase
Watahan & Co,http://watahan.co.jp/en/, +81 333 412 766,Board,CEO,Isamu Nohara
Watami,http://www.watami.co.jp, +81 357 372 784,Board,CEO & Chairman,Miki Watanabe
Watania Takaful,http://www.watania.ae, +971 4304 1605,Board,CEO,Gautam Datta
Watches of Switzerland Group,http://www.thewosgroupplc.com, +41 800 111 4116,Board,CEO,Brian Duffy
Watchstone Group,http://www.watchstonegroup.com, +44 148 986 4200,Board,CEO,Stefan Borson
WatchGuard Technologies,http://www.watchguard.com, +1 206 613 6600,Board,CEO,Prakash Panjwani
Watco Australia,http://watcoaustralia.com.au, +61 316 262 1700,Board,Managing Director,Gavin Bignell
WatchTower,http://thewatchtower.io, +1 703 291 1331,Board,Chairman & CEO,Mischel Kwon
Watco Companies,http://watcocompanies.com, +1 620 231 2230,Board,CEO,Dan Smith
Water Corporation,http://www.watercorporation.com.au, +61 894 237 777,Board,CEO,Pat Donovan
Wateen,http://www.wateen.com, +92 421 1136 5111,Board,CEO,Adil Rashid
WATConsult,http://www.watconsult.com, +91 982 076 1167,N1,Managing Partner,M...
Water Intelligence,http://waterintelligence.co.uk, +44 203 433 2507,Board,Executive Chairman,Patrick DeSouza
Water Oasis,http://www.wateroasis.com.hk, +852 2890 7428,Board,CEO,Siu Kei Tam
Water Utilities,http://www.wuc.bw, +267 360 4400,Board,CEO,Gaselemogwe Senai
Water Street,http://waterstreet.com, +1 312 506 2900,Board,Managing Partner,Tim Dugan
WaterBridge,http://h2obridge.com, +1 713 454 7022,Board,Co-CEO & CFO,Steve Jones
Watercare,http://www.watercare.co.nz, +64 9442 2222,Board,CEO,Dave Chambers
Watercrest Senior Living Group,http://watercrestseniorliving.com, +1 772 539 4560,Board,CEO,Marc Vorkapich
Waterdrop,http://www.waterdrop.com, +43 800 656 6500,Board,CEO,Martin Murray
Waterdrop Mutual,http://waterdrop-inc.com, +86 400 686 1266,Board,Chairman & CEO,Shen Peng
Waterford Hotel Group,http://waterfordhotelgroup.com, +353 860 442 4559,Board,CEO,Len Wolman
Waterfall,http://waterfall-security.com, +972 3900 3700,Board,CEO,Lior Frenkel
WaterFurnace International,http://www.waterfurnace.com, +1 260 478 5667,Board,CEO,John Thomas
Waterfront Toronto,http://www.waterfrontoronto.ca, +1 416 214 1344,Board,CEO,George Zegarac
Waterlogic,http://www.waterlogic.com, +353 1293 1960,Board,CEO,Jeremy Ben-David
Waterland,http://waterland.nu, +31 356 941 680,Board,Managing Partner,Cedric Van Cauwenberghe
Waterman AHW,http://www.watermangroup.com/au, +61 294 119 900,Board,Co-Managing Director,Phill Barnes
Waterman Group,http://www.watermangroup.com, +44 207 928 7888,Board,CEO & Director,Nick Taylor
Watermark,http://www.watermarkinsights.com, +1 212 868 2717,Board,CEO,Erin Shy
Watermark Retirement Communities,http://www.watermarkcommunities.com, +1 520 797 4000,Board,CEO & President,David Barnes
Watermark Lodging Trust,http://watermarklodging.com, +1 847 482 8600,Board,CEO & Chairman,Michael Medzigian
Waterman Aspen,http://www.watermanaspen.co.uk, +44 127 723 8100,Board,Managing Director,Mark Emberton
Waters,http://www.waters.com, +1 508 478 2000,Board,CEO & Director,Udit Batra
Watershed,http://watershedclimate.com, +1 404 546 0311,Board,CEO,Christian Anderson
Waterstone Financial,http://www.wsbonline.com, +1 414 459 4000,Board,CEO,William Bruss
Watermelon Research,http://www.watermelonresearch.com, +44 123 364 8530,Board,CEO,Mark Squires
Waterstone Bank,http://www.wsbonline.com, +1 414 459 4183,Board,CEO,William Bruss
Waterstones,http://www.waterstones.com, +44 207 851 2400,Board,CEO,James Daunt
Watertek,http://www.watertek.com, +86 108 269 5000,Board,General Manager,Xie Junwei
Waterstone Mortgage,http://www.waterstonemortgage.com, +1 262 691 9300,Board,CEO,Jeff McGuiness
WaterWipes,http://www.waterwipes.com, +353 419 877 460,Board,CEO,Orla Mitchell
Waterton,http://www.waterton.com, +1 312 948 4500,Board,CEO & Chairman,David Schwartz
Wates Residential Developments,http://www.wates.co.uk/services/residential-development, +44 137 286 1000,Board,Executive Managing Director,David Brocklebank
Wates Construction,http://www.wates.co.uk/what-we-do/construction, +44 137 286 1000,Board,Executive Managing Director,Paul Chandler
Wates Smartspace,http://www.wates.co.uk/what-we-do/smartspace, +44 137 286 1000,Board,Managing Director,Scott Camp
Wates Group,http://www.wates.co.uk, +44 137 286 1000,Board,CEO,Eoghan O'Lionaird
Watford FC,http://watfordfc.com, +44 192 349 6000,Board,Chairman & CEO,Scott Duxbury
Watg New York,http://www.watg.com/profile/offices/new-york/, +1 212 274-262,N1,Wimberly Interiors,M...
WATG,http://www.watg.com, +44 20 7906 660,Board,Managing Director,Alejandra de Cordoba Est...
WATG Holnolulu,http://www.watg.com/profile/offices/honolulu/, +1 808 521 8888,Board,Managing Director,Monica Cuervo
Watkins Glen International,http://www.theglen.com, +1 607 535 2486,Board,President,Michael Printup
Watkin Jones,http://watkinjonesplc.com, +44 124 836 2516,Board,CEO,Alex Pease
Watkins Insurance Group,http://watkinsinsurancegroup.com, +1 512 452 0999,Board,President,Patrick Watkins
Watsco,http://www.watsco.com, +1 305 714 4100,Board,Chairman & CEO,Albert Nahmad
Watlow,http://www.watlow.com, +1 408 754 3370,Board,CEO,Rob Gilmore
Watsco Ventures,http://www.watscoventures.com, +1 305 714 4100,Board,Managing Director,Ivan Rapin-Smith
Watson Land Company,http://www.watsonlandcompany.com, +1 310 952 6400,Board,CEO,Jeff Jennison
Watsons,http://www.watson.ch, +41 797 682 796,Board,CEO,Maurice Thiriet
Watsons China,http://www.watsons.com.cn, +86 208 335 0099,Board,Co-Managing Director,Fred Chan
Watts Architecture & Engineering,http://watts-ae.com, +1 716 206 5100,Board,President,Edward Watts
Watts,http://www.watts-jp.com, +81 647 923 280,Board,President,Fumio Hiraoka
Watt Companies,http://www.wattcompanies.com, +1 310 314 2430,Board,CEO,Nadine Watt
Waud Capital,http://www.waudcapital.com, +1 312 676 8400,Board,Managing Partner,Reeve Waud
Watts Water Technologies,http://www.wattswater.com, +1 978 688 1811,Board,CEO & Chairman,Robert Pagano
Waukesha Bearings,http://www.waukbearing.com, +44 192 371 6300,Board,President,Marcell Ulrichs
Wauseon Machine,http://wauseonmachine.com, +1 419 337 0940,Board,CEO,Scott Anair
Wave Financial,http://www.waveapps.com, +1 416 521 9141,Board,CEO,Zahir Khoja
WaveBreak,http://wavebreaktx.com, +1 617 875 3425,Board,CEO & Director,Bart Henderson
Wave Life Sciences,http://www.wavelifesciences.com, +1 617 206 4830,Board,CEO & Director,Paul Bolno
Wave Mobile Money,http://www.wave.com, +221 779 000 000,Board,CEO,Drew Durbin
Wave Systems,http://www.wavedds.com, +1 413 243 1600,Board,CEO,Mark Caron
Wave Management,http://www.wave-ag.de, +49 511 907 2500,Board,Managing Director,Ulrich Schneider
WaveDancer,http://www.wavedancer.com, +1 703 383 3000,Board,Chairman & CEO,Jamie Benoit
WaveCrest,http://www.wavecrest.eu, +44 207 097 4000,Board,CEO,Andrew Bale
Wavelength,http://wavelength.co.nz, +64 4385 2588,Board,Managing Director,James Hodgson
WaveForm Diabetes,http://waveformdiabetes.com, +1 603 328 6000,Board,Director,Carlos Ferrer
Wavefront Technology Solutions,http://onthewavefront.com, +1 780 486 2222,Board,CEO,Brett Davidson
Wavelo,http://www.wavelo.com, +1 877 492 8356,Board,CEO,Justin Reilly
Wavelock Holdings,http://www.wavelock-holdings.com, +81 368 306 000,Board,President & Chairman,Tomonori Ishihara
Wavemaker Argentina,http://www.mecglobal.com.ar, +54 114 129 2900,N1,Account,A...
Wavemaker ANZ,http://www.wavemakerglobal.com/en-au/, +61 2 8356 0600,Board,CEO,Peter Vogel
Wavemaker Asia,http://wavemakerglobal.com/think/?tag=CHINA, +86 212 405 1293,N1,South Asia,A...
Wavemaker Czech Republic,http://www.wavemakerglobal.com/cs-cz/, +420 234 299 100,Board,CEO,Ondrej Simunek
Wavemaker Austria,http://wavemakerglobal.com/think/?tag=AUSTRIA, +43 1532 2721,Board,CEO,Silke Uebele
Wavemaker Canada,http://wavemakerglobal.com/ca, +1 416 987 9100,Board,CEO,Nikki Stone
Wavemaker Asia Pacific,http://wavemakerglobal.com/people, +86 108 523 0981,Board,CEO,Sindhuja Rai
Wavemaker China,http://www.wavemakerglobal.com/think/?tag=CHINA, +86 108 523 3758,Board,CEO,Jose Campon
Wavemaker Germany,http://www.wavemakerglobal.com/de-de/, +49 2115 5880,Board,CEO,Thorsten Ebbing
Wavemaker Denmark,http://www.wavemakerglobal.com/contact/, +45 3338 1800,Board,CEO,Kristian Bæk-Mikkelsen
Wavemaker Hungary,http://www.wavemakerglobal.com/think/?tag=HUNGARY, +36 1801 8111,Board,Managing Director,Janos Gulyas
Wavemaker India,http://www.wavemakerglobal.com/think/?tag=INDIA, +91 224 239 8999,N1,Client &  West North & East,S...
Wavemaker Global,http://www.wavemakerglobal.com, +44 161 930 9000,Board,CEO,Toby Jenner
Wavemaker Malaysia,http://wavemakerglobal.com/contact, +60 376 690 777,N1,Business,R...
Wavemaker Indonesia,http://wavemakerglobal.com/contact, +62 212 922 7300,Board,Managing Director,Amir Suherlan
Wavemaker Netherlands,http://mec-wavemaker.nl, +31 203 550 000,Board,CEO,Ruud Verheijen
Wavemaker Middle East & North Africa,http://mena.mecglobal.com, +971 4450 7300,N1,UAE,M...
Wavemaker Ireland,http://www.mecglobal.ie, +353 1669 0090,Board,COO,David Hayes
Wavemaker Philippines,http://wavemakerglobal.com, +63 273 687 300,Board,CEO,Malu Vasallo
Wavemaker Poland,http://wavemakerglobal.com/think/?tag=POLAND, +48 221 133 000,Board,CEO,Paweł Gala
Wavemaker Slovakia,http://wavemakerglobal.com/?tag=SLOVAKIA, +421 257 880 410,Board,Managing Director,Dusan Horvath
Wavemaker Switzerland,http://www.wavemakerglobal.com/contact/, +41 216 328 240,Board,Managing Director,Stefania Parnigotto
Wavemaker South Africa,http://wavemakerglobal.com/wavemaker-announces-africa-leadership/, +27 100 360 200,Board,CEO,Merissa Himraj
Wavemaker Thailand,http://wavemakerglobal.com/th/, +66 2629 6400,Board,Managing Director,Christopher Orcutt
Wavemaker US,http://wavemakerglobal.com/usa, +1 212 474 0374,N1,CFO,Wendy Mayer
Waverley Pharma,http://www.waverleypharma.com, +1 204 928 7907,Board,CEO,Larry Thiessen
Wavemaker UK,http://www.wavemakerglobal.com/en-gb/, +44 207 803 2000,Board,CEO,Kelly Parker
WaveOptics,http://www.enhancedworld.com, +44 123 542 7999,Board,CEO,David Hayes
Waverton Investment Management,http://www.waverton.co.uk, +44 207 484 7484,Board,CEO,Nick Tucker
Wavestone,http://www.wavestone.com, +33 149 032 000,Board,CEO,Pascal Imbert
Wavin,http://www.wavin.com, +31 384 294 911,Board,Chairman of the Board,Sietze Hepkema
WAVY-TV,http://www.wavy.com, +1 757 393 1010,Board,General Manager,Carol Ward
Wawa,http://wawa.com, +1 610 358 8000,Board,CEO,Chris Gheysens
Wawanesa Insurance,http://www.wawanesa.com, +1 506 853 1010,Board,CEO,Jeff Goy
Wawel,http://www.wawel.com.pl, +48 122 542 110,Board,CEO,Dariusz Orłowski
Waxman,http://www.waxmanind.com, +1 440 439 1830,Board,CEO,Laurence Waxman
Wawi-Euro,http://www.wawi-group.de, +49 633 127 460,Board,CEO,Richard Mueller
Waxie Sanitary Supply,http://www.waxie.com, +1 858 292 8111,Board,CEO & Chairman of the Board,Charles Wax
Way To Blue,http://www.waytoblue.com, +44 207 749 8444,N1,France,S...
Waybridge,http://waybridge.com, +1 800 528 2100,Board,Director,Marissa Campise
WayCool,http://waycool.in, +91 994 0087654,Board,Managing Director,Karthik Jayaraman
Wayback Burgers,http://waybackburgers.com, +1 203 649 3406,Board,CEO,John Eucalitto
Wayfair,http://www.wayfair.com, +1 617 880 8593,Board,CEO,Niraj Shah
Wayne Bank,http://www.waynebank.com, +1 570 253 1455,Board,CEO & Director,Jim Donnelly
Wayne Brothers,http://www.waynebrothers.com, +1 704 956 2200,Board,CEO,Keith Wayne
Wayflyer,http://www.wayflyer.com, +353 770 753 037,Board,CEO,Aidan Corbett
Waymo,http://waymo.com, +1 864 223 0785,Board,Co-CEO,Tekedra Mawakana
Wayne Farms,http://www.waynefarms.com, +1 800 392 0844,Board,CEO & Chairman,Clinton Rivers
Wayne Savings Community Bank,http://www.waynesavings.com/RESOURCES/OUR-BANK/About-Us, +1 330 264 5767,Board,CEO,James VanSickle
Wayne Savings,http://www.waynesavings.com, +1 330 264 5767,Board,CEO,James VanSickle
Waypoint Real Estate Investments,http://www.waypointresidential.com, +1 203 210 2777,Board,CEO,Scott Lawlor
WayRay,http://wayray.com, +41 791 386 720,Board,CEO,Vitaly Ponomarev
Wayra Germany,http://www.wayra.de, +49 894 141 4100,Board,CEO,Florian Bogenschutz
Wayspring,http://www.wayspring.com, +1 352 596 2223,Board,CEO,Carter Paine
Wayss & Freytag Ingenieurbau,http://www.wf-ingbau.de, +49 697 9290,Board,CEO,Michael Blaschko
Waystar,http://www.waystar.com, +1 770 342 0200,Board,CEO & Director,Matthew Hawkins
Waze,http://waze.com, +1 650 323 9293,Board,Director,Jason Wong
Wayve,http://www.wayve.ai, +44 203 743 9600,Board,CEO,Alex Kendall
WBD Global Corporate Communications & Media Relations,http://https://wbd.com/newsroom/, +1 312 946 090,N1,Communications & Mktg Diver...,M...
Wbir-TV,http://www.wbir.com, +1 865 637 1010,Board,CEO,David Hunt
WBHO,http://www.wbho.co.za, +27 113 217 200,Board,CEO,Wolfgang Neff
WCAS,http://www.wcas.com, +1 212 893 9500,Board,Managing Partner,Scott Mackesy
WC Smith,http://www.wcsmith.com, +1 202 371 1220,Board,Chairman & CEO,Christopher Smith
WCF Bancorp,http://www.wcfbancorp.q4ir.com, +1 515 832 3071,Board,CEO,Timothy Kluender
WCC,http://www.wcc-group.com, +31 307 503 200,Board,CEO,Jan Jensen
WCF Financial Bank,http://www.wcfbank.com, +1 515 832 3071,Board,CEO,Timothy Kluender
WCG Avoca,http://www.theavocagroup.com, +1 609 252 9020,Board,General Manager,Christine Albano
WCF Insurance,http://www.wcf.com, +1 385 351 8000,Board,CEO,Matt Lyon
WD Partners,http://www.wdpartners.com, +1 614 634 7000,Board,CEO,Chris Doerschlag
WCNC Charlotte,http://www.wcnc.com, +1 704 329 3636,Board,General Manager,Joan Barrett
WCP Solutions,http://www.wcpsolutions.com, +1 503 228 6561,Board,CEO,Tom Groves
WCT Holdings,http://www.wct.com.my, +60 378 052 266,Board,Managing Director,Tuck Fook Lee
Wcsh-TV,http://www.wcsh6.com, +1 207 828 6666,Board,General Manager,Micah Malloy
WDB Group,http://www.wdbinvestments.co.za, +27 113 419 900,Board,Acting CEO & CFO,Rose Mamabolo
Wd-40,http://www.wd40.com, +1 619 275 1400,Board,CEO & Director,Steve Brass
WDB,http://www.wdb.com, +81 792 870 111,Board,CEO,Toshimitsu Nakano
WDB Abwicklungs,http://www.wdb-abwicklung.com, +49 894424 2000,Board,Liquidator,Frank Hellwig
WDI,http://www.wdi-drilling.com, +971 4407 1800,N1,Supply Chain,Z...
Wdv,http://www.wdv.de, +49 6172 6700,Board,Managing Partner,Thomas Kuhn
We Are The Mighty,http://www.wearethemighty.com, +1 323 464 1050,Board,Director,Nancy Berglass
We Are Era,http://www.weareera.com, +49 305 683 8074,Board,CEO,Tobias Schiwek
We Are Era Nordics,http://www.weareera.com, +46 702 792 110,Board,CEO,Marcus Klamming
WE Communications,http://www.we-worldwide.com, +1 415 547 7000,Board,CEO,Melissa Waggener Zorkin
WE Communications UK,http://www.we-worldwide.co.uk, +44 207 632 3800,Board,Managing Director,Laura Gillen
WE Communications Australia,http://www.we-worldwide.com.au, +61 292 372 800,Board,Managing Director,Dan Woods
We Energies,http://www.wecenergygroup.com/about/management_team/we-energies, +1 414 221 2345,Board,President,Scott Lauber
WE Communications US,http://www.we-worldwide.us, +1 425 638 7000,Board,President,Dawn Beauparlant
WE Connect,http://www.connect-we.fr, +33 140 101 727,Board,CEO,Moshey Gorsd
We TV,http://www.wetv.com, +1 516 803 2300,N1,Marketing,R...
Wealth Access,http://www.wealthaccess.com, +1 615 200 8140,Board,CEO & Founder,David Benskin
WE Red Bridge,http://www.we-redbridge.com, +86 212 287 3600,Board,CEO,Nicky Wang
WE Fashion,http://wefashion.nl, +31 30 2479266,Board,CEO,Joris Aperghis
Wealth Enhancement Group,http://wealthenhancement.com, +1 763 417 1700,Board,CEO,Jeff Dekko
Wealth Minerals,http://www.wealthminerals.com, +1 604 331 0096,Board,CEO,Hendrik Van Alphen
Wealth Management Capital,http://www.wealthcap.com, +49 89 678 2052,Board,CEO,Ingo Hartlief
Wealth One Bank of Canada,http://www.wealthonecanada.com, +1 416 222 8008,Board,CEO,Paul Leonard
Wealthcare,http://www.wealthcaregdx.com, +1 804 644 4711,Board,President,Matt Regan
Wealth-X,http://www.wealthx.com, +1 877 887 8454,Board,CEO,James Lavell
Wealthsimple,http://www.wealthsimple.com, +1 855 510 8948,Board,CEO & Director,Michael Katchen
Wearnes Automotive,http://www.wearnesauto.com, +65 6818 8383,Board,CEO,Andre Roy
WearCheck,http://www.wearcheck.co.za, +27 317 005 460,Board,Managing Director,Neil Robinson
Wearcheck India,http://wearcheck.co.za/about-us/the-people/india, +91 444 557 5039,Board,Managing Director,Nissar Ahamed
Wealthspire Advisors,http://www.wealthspire.com, +1 212 973 1200,Board,CEO,Mike LaMena
Weatherbys,http://www.weatherbys.co.uk, +44 193 344 0077,Board,CEO,Russell Ferris
Weatherbys Bank,http://www.weatherbys.bank/about-weatherbys, +44 193 330 4777,Board,CEO,Quentin Marshall
Weatherford Europe & MENA,http://weatherford.com/locations/europe-labs-locations, +44 134 231 7310,Board,President,Ankur Gupta
Weatherford International,http://weatherford.com, +1 713 836 4000,Board,President & CEO,Girish Saligram
Weatherford Asia Pacific,http://www.weatherford.com/en/about-us/locations, +65 6543 2133,Board,Chairman & CEO,Peter Levens
Weathernews,http://global.weathernews.com, +81 432 745 536,Board,CEO & Director,Chihito Kusabiraki
Weave,http://getweave.com, +1 717 336 7577,Board,CEO,Brett White
Weatherford Latin America,http://weatherford.com/locations/latam-labs-locations, +55 213 505 9400,Board,President,Reinaldo Zahn
Weaviate,http://weaviate.io, +31 20 123 4567,Board,CEO,Bob Van Luijt
Weavr,http://www.weavr.io, +44 774 865 7792,Board,CEO,Alex Mifsud
Web Industries,http://www.webindustries.com, +1 508 898 2988,Board,CEO & Director,John Madej
WeBank,http://www.webank.com, +86 400 999 8800,Board,Chairman & CEO,David Ku
Webasto,http://www.webasto.com, +49 8985 7940,Board,CEO,Holger Engelmann
Webasto China,http://www.webasto.com/cn/, +86 108 478 2320,Board,President,Davy Zhang
