name,url,number,category,position,person_name
Vaude Sport,http://vaude.com, +49 754 253 060,Board,CEO,Antje Von Dewitz
Vauban Infrastructure Partners,http://www.vauban-ip.com, +33 178 409 025,Board,CEO,Gwenola Chambon
Vaughan Nelson,http://www.vaughannelson.com, +1 713 224 2545,Board,CEO & Investment,Chris Wallis
Vaudoise Assurances,http://www.vaudoise.ch, +41 216 188 080,Board,CEO,Jean-Daniel Laffely
Vauxhall Motors,http://www.vauxhall.co.uk, +44 158 272 1122,Board,Managing Director,James Taylor
VavaCars,http://vava.cars, +90 850 255 8282,Board,CEO,Lawrence Merritt
Vave,http://www.canopius.com/insurance/vave/, +44 207 337 3700,Board,Managing Director,Marek Shafer
Vaxess Technologies,http://www.vaxess.com, +1 614 507 9586,Board,CEO,Rachel Sha
Vaxcyte,http://www.vaxcyte.com, +1 650 837 0111,Board,CEO & Director,Grant Pickering
Vaxart,http://www.vaxart.com, +1 650 550 3500,Board,CEO & Director,Steven Lo
Vaxxinity,http://www.vaxxinity.com, +1 732 839 9400,Board,CEO & Director,Mei Mei Hu
Vaxxas,http://www.vaxxas.com, +1 612 8205 7379,Board,CEO & Director,David Hoey
Vayyar Imaging,http://vayyar.com, +972 562 3108,Board,CEO,Raviv Melamed
VaynerMedia,http://www.vaynermedia.com, +1 212 838 8023,Board,CEO,Gary Vaynerchuk
vArmour,http://www.varmour.com, +1 650 564 5100,Board,CEO,Matt Gyde
Vay,http://vay.io, +49 176 3464 9004,Board,CEO,Thomas Von Der Ohe
VaynerMedia APAC,http://www.vaynermedia.com/apac, +65 6750 4542,Board,Managing Director,Tim Lindley
VBH,http://www.vhb.com, +1 860 807 4300,Board,CEO & Chairman,Michael Carragher
VBG Group,http://www.vbggroup.com, +46 521 277 700,Board,President & CEO,Anders Erken
vAuto,http://www.vauto.com, +1 877 828 8614,N1,Performance,S...
VBI Vaccines,http://www.vbivaccines.com, +1 617 830 3031,Board,CEO & Director,Jeff Baxter
VBrick Systems,http://www.vbrick.com, +1 203 265 0044,Board,CEO & Chairman,Paul Sparta
VBS Hobby Service,http://www.vbs-hobby.com, +49 423 166 811,Board,Managing Director,Philipp Luebeck
VCCorp,http://www.vccorp.vn, +84 439 743 410,Board,CEO,The Tan Nguyen
Vcanbio Cell & Gene Engineering,http://www.vcanbio.com, +86 225 861 7160,Board,CEO & Chairman,Hongqi Wang
VC3,http://www.vc3.com, +57 800 787 1160,Board,CEO,Ryan Vestby
VCCircle Network,http://www.vccircle.com, +91 114 971 1180,N1,Editor-in-Chief,A...
VCCP Spain,http://www.vccp.es, +34 915 249 500,Board,CEO,Javier Suso
VCCP Health,http://www.vccp.com/en-gb/capabilities/health, +44 207 592 9331,Board,Managing Director,Beverley Newbury
VCCP APAC,http://www.vccp.com/en/singapore, +65 9622 9906,Board,CEO,Craig Mapleston
VCCP Czech Republic,http://www.vccp.com/prague, +420 255 711 801,Board,Managing Director,Helena de la Barre
VCCP,http://www.vccp.com, +44 207 592 9331,Board,CEO,Adrian Coleman
VCCP US,http://www.vccp.com/new-york/, +1 206 446 7292,Board,CEO,Brett Edgar
VCES,http://www.vces.cz, +420 495 091 105,Board,CEO,Zdenek Pokorny
Vcinity,http://www.vcinity.io, +1 408 841 4700,Board,CEO & Chairman,Harry Carr
VCK Logistics Supply Chain Solutions,http://www.vcklogistics.com, +31 203 168 600,Board,Managing Director,Brennus Van Der Klaauw
Vcfo,http://www.vcfo.com, +1 512 345 9441,Board,CEO,Ellen Wood
Vcpi,http://www.vcpi.com, +1 877 908 8274,Board,CEO,Zachary Koch
VCST,http://www.vcst.com, +32 1167 0211,Board,CEO,Eddy Van Steyvoort
vCom Solutions,http://www.vcomsolutions.com, +1 925 244 1800,Board,CEO,Gary Storm
VDC Research,http://www.vdcresearch.com, +1 508 653 9000,Board,CEO,Mitch Solomon
VDart,http://www.vdart.com, +1 678 685 8650,Board,CEO,Sidd Ahmed
VDL Nedcar,http://www.vdlnedcar.nl, +1 1402 7374,N1,CFO,Ton Wijnen
VDL Group,http://www.vdlgroep.com, +31 402 925 000,Board,CEO,Willem van der Leegte
VDM Group,http://www.vdmgroup.com.au, +61 892 651 100,Board,Chairman of the Board,Luk Hiuming
VDM Metals,http://www.vdm-metals.com, +49 239 2550,Board,CEO,Niclas Mueller
VDL Bus & Coach,http://vdlbuscoach.com, +31 402 084 400,Board,CEO,Rolf-Jan Zweep
VdS,http://vds.de, +49 2217 7660,Board,CEO,Robert Reinermann
Vdura,http://www.vdura.com, +1 408 215 6800,Board,CEO & Director,Ken Claffey
VE Commercial Vehicles,http://www.vecv.in, +91 124 441 5600,Board,CEO & Director,Vinod Aggarwal
VDM Metals USA,http://vdm-metals.com/en/, +1 973 437 1664,Board,CEO,George Kramer
VDX.tv,http://vdx.tv, +1 510 250 5500,Board,CEO,Dilip DaSilva
Veale Wasbrough Vizards,http://www.vwv.co.uk, +44 117 925 202,Board,Managing Partner,Simon Heald
VEB.RF,http://www.veb.ru, +7 495 721 1863,Board,CEO,Igor Shuvalov
Vecara,http://vercara.com, +1 929 0808,Board,CEO,Colin Doherty
Vecima,http://www.vecima.com, +1 250 881 1982,Board,CEO,Sumit Kumar
Vecna Robotics,http://www.vecnarobotics.com, +1 617 864 0636,Board,CEO,Craig Malloy
Vecoplan,http://www.vecoplan.de, +49 266 162 670,Board,CEO,Werner Berens
Vector,http://www.vectorgroupltd.com, +1 305 579 8000,Board,CEO,Howard Lorber
Vector Inc,http://www.vector.co.jp, +81 353 376 711,Board,CEO,Nobuhiro Kajinami
Vector Aerospace France,http://www.vectoraerospace.com/Locations/GonesseFrance.aspx, +33 130 185 444,Board,CEO,Kim Ashmun
Vector Capital,http://www.vectorcapital.com, +1 415 293 5000,Board,Managing Director & Investme...,Alex Slusky
Vector Laboratories,http://vectorlabs.com, +1 650 697 3600,Board,CEO,Lisa Sellers
Vector Limited,http://www.vector.co.nz, +64 9978 7788,Board,CEO,Simon Mackenzie
Vector Logistics,http://www.vectorlog.com, +27 312 754 500,Board,Managing Director,Chris Creed
Vector Marketing,http://www.vectormarketing.com, +1 716 373 6141,N1,Direct Mail & Recruiting,K...
Vector Media,http://vectormedia.com, +1 212 557 9405,Board,CEO,Marc Borzykowski
Vector Security,http://www.vectorsecurity.com, +1 724 741 2200,Board,CEO,Pamela Petrow
Vector Solutions,http://www.vectorsolutions.com, +1 813 286 7992,Board,CEO,Jonathan Cherins
Vector VMS,http://www.vectorvms.com, +1 877 820 4400,Board,Managing Director,Marc Husain
VectorY Therapeutics,http://www.vectorytx.com, +31 202 268 020,Board,CEO,Sander van Deventer
Vectra,http://www.vectra.ai, +1 408 326 2020,Board,CEO,Hitesh Sheth
Vectra Bank Colorado,http://www.vectrabank.com, +1 800 232 8948,Board,CEO,Bruce Alexander
Vectura AS,http://www.vectura.no, +47 6706 5000,Board,CEO,Roar Ødelien
Vectura Group,http://www.vectura.com, +44 124 966 7700,N1,Science & Product Development,G...
VedaBio,http://www.vedabio.com, +1 858 310 1330,Board,CEO & President,Frederic Sweeney
Veda,http://www.vedadata.com, +1 608 620 0733,Board,CEO,Meghan Gaffney
Vedant Fashions,http://www.vedantfashions.com, +91 814 504 4119,Board,Chairman & Managing Director,Ravi Modi
Vedan International,http://www.vedaninternational.com, +852 2980 1768,Board,CEO,Kun-Hsiang Yang
Vedanta Biosciences,http://www.vedantabio.com, +1 857 706 1427,Board,CEO & Director,Bernat Olle
Vedanta Aluminium,http://www.vedantaaluminium.com, +91 226 646 1000,Board,CEO,John Slaven
Vedanta Limited,http://www.vedantalimited.com, +91 461 424 2591,Board,Chairman of the Board,Anil Agarwal
Vedanta Zinc International,http://www.vedanta-zincinternational.com, +27 549 839 202,Board,CEO,Arun Misra
Vedantu,http://www.vedantu.com, +91 988 660 2456,Board,CEO,Vamsi Krishna
Vedanta Resources,http://www.vedantaresources.com, +44 207 499 5900,Board,Chairman of the Board (leavi...,Anil Agarwal
Vedder Group,http://www.vedder.net, +49 2591 9290,Board,Managing Director,Nicolas Held
Vedder Price,http://www.vedderprice.com, +1 312 609 7500,Board,CEO,Michael Nemeroff
Vee Technologies,http://www.veetechnologies.com, +91 802 228 1131,Board,CEO,Chocko Valliappa
Veea,http://www.veea.com, +1 212 535 6050,Board,CEO & Chairman,Allen Salmasi
Veeam Software,http://www.veeam.com, +41 417 667 131,Board,CEO,Anand Eswaran
Vedomosti,http://www.vedomosti.ru, +7 495 232 3200,Board,Managing Director,Mikhail Nelyubin
Veeco Instruments,http://www.veeco.com, +1 516 677 0200,Board,CEO & Director,William Miller
Veeda Clinical Research,http://www.veedacr.com, +91 796 777 3000,Board,Co-CEO,Mahesh Bhalgat
Veedol,http://veedolindia.com, +91 332 242 1086,Board,Managing Director,Arijit Basu
Veepee,http://www.veepee.com, +33 810 520 187,Board,CEO,Jacques-Antoine Granjon
Veem,http://www.veem.com, +1 415 244 6430,Board,CEO,Marwan Forzley
Veenman,http://www.veenman.nl, +31 102 846 123,N1,Sales Operations,F...
Veepee Switzerland,http://www.veepee.ch, +41 848 820 810,Board,CEO,Arthur Dauchez
Veer Energy & Infrastructure,http://veerenergy.net, +91 22 2207264,Board,Managing Director,Yogesh Shah
Veepee Ad,http://www.veepee.fr/experiences/veepee-ad, +33 149 172 150,Board,CEO,Thomas Kouck
Veeva Systems,http://www.veeva.com, +1 925 452 6500,Board,CEO,Peter Gassner
Veev,http://www.veev.com, +1 650 292 0752,Board,Chairman of the Board,Greg Schott
Veeva Systems Europe,http://www.veeva.com/eu, +34 931 870 200,Board,President,Chris Moore
VEF Investment,http://vef.vc, +46 854 501 550,Board,CEO,Dave Nangle
VEF,http://www.vef.lv, +371 6755 2331,Board,CEO,Gints Fenuks
Vega,http://www.vega.com, +49 783 6500,Board,Co-Managing Director,Guenter Kech
Vega Investment Managers,http://www.vega-im.com, +33 158 196 100,Board,CEO,Marc Riez
Vega Telecom,http://www.vegatele.com, +380 442 308 430,Board,CEO,Sergey Skripnikov
Vegas Golden Knights,http://www.nhl.com/goldenknights/, +1 904 685 7858,Board,CEO,Bill Foley
Vegamour,http://vegamour.com, +1 213 325 5112,Board,CEO,Robert Schaeffler
Veggie Grill,http://veggiegrill.com, +1 323 822 7575,Board,CEO,Matthew de Gruyter
Vegetexco Port,http://vegeport.com.vn, +84 8773 1120,Board,CEO,Pham Ngoc Quynh
Vehere,http://vehere.com, +1 202 355 6371,Board,General Manager,Bipul Bhowmick
Vegware,http://www.vegware.com, +44 330 223 0400,Board,Managing Director,Helen Mathieson
Veho,http://www.shipveho.com, +1 415 659 5000,Board,CEO,Itamar Zur
Vehicle Service Group,http://vsgdover.com, +1 630 541 1540,Board,President,Arjun Mirdha
Veidekke,http://www.veidekke.no, +47 2105 7791,Board,CEO,Jimmy Bengtsson
Veikko Laine,http://www.veikkolaine.fi, +358 923 146 000,Board,CEO,Sami Laine
Vekia,http://www.vekia.fr, +33 351 081 162,Board,President,Manuel Davy
Veit Group,http://www.veit.de, +49 8191 4790,Board,President,Guenter Veit
Veidekke Sweden,http://veidekke.se, +46 8635 6100,Board,Acting CEO,Per Svensson
Veikkaus,http://www.veikkaus.fi, +358 2075 0750,Board,CEO,Olli Sarekoski
Vekselbanken,http://www.vekselbanken.no, +47 5652 3500,Board,Managing Director,Stig Rothe
Velan,http://www.velan.com, +1 514 748 7743,Board,CEO & Chairman,James Mannebach
Vela Diagnostics,http://www.veladx.com, +65 6672 6060,Board,CEO,Sam Dajani
Vela Software,http://velasoftwaregroup.com, +1 416 861 2279,Board,CEO,Damian McKay
Velco,http://www.velco.com, +1 802 773 9161,Board,CEO,Thomas Dunn
Velesto Energy,http://velesto.com, +60 320 968 788,Board,President,Megat Abdul Rahim
Velcro Industries,http://www.velcro.com, +1 800 225 0180,Board,CEO,Gabriella Parisse
Velera,http://velera.com, +1 727 572 7723,Board,CEO,Chuck Fagan
Velir,http://www.velir.com, +1 617 491 6900,Board,CEO,Dave Valliere
Velia,http://www.veliatx.com, +1 615 414 8668,N1,Business,M...
Velliv,http://www.velliv.dk, +45 7033 9999,Board,CEO,Kim Johansen
Veloce Media Group,http://www.velocemediagroup.com, +44 790 997 3889,Board,CEO,Rupert Svendsen-Cook
Velo3D,http://www.velo3d.com, +1 408 610 3915,Board,CEO & Director,Brad Kreger
VeloBank,http://www.velobank.pl, +48 664 919 797,Board,CEO,Adam Marciniak
Velocity,http://velocitypartners.com, +44 208 940 4099,Board,CEO,Stan Woods
Velocity Clinical Research,http://www.velocityclinical.com, +1 919 926 1804,Board,CEO & President,Paul Evans
Velocity Composites,http://www.velocity-composites.com, +44 128 257 7577,Board,CEO,Jonathan Bridges
Velocity Risk Underwriters,http://www.velocityrisk.com, +1 615 942 0740,Board,CEO,Jake Rothfuss
Velocity Global,http://velocityglobal.com, +1 720 594 2789,Board,CEO,Frank Calderoni
Velocity Financial,http://www.velfinance.com, +1 818 532 3708,Board,CEO,Christopher Farrar
Velocix,http://velocix.com, +44 122 343 5801,Board,CEO,Jim Brickmeier
VelocitySBA,http://www.velocitysba.com, +1 877 675 0500,Board,President & Director,Charles Rho
Velocys,http://www.velocys.com, +44 123 584 1700,Board,CEO,Henrik Wareborn
VeloCloud,http://velocloud.com, +1 650 209 4180,N1,Transformation Future Work,E...
VelocityEHS,http://www.ehs.com, +1 312 881 2000,Board,CEO,Matt Airhart
Velogic,http://www.velogic.net, +230 240 2296,Board,CEO,Vishal Nunkoo
Velosio,http://www.velosio.com, +1 888 725 2555,Board,CEO,Robbie Morrison
Velux France,http://www.velux.fr, +33 806 801 515,Board,Managing Director,André Dot
Veloxis Pharmaceuticals,http://www.veloxis.com, +45 7033 3300,Board,CEO,Mark Hensley
Velux,http://www.velux.com, +45 4516 4000,Board,CEO,Lars Petersson
Vembu Technologies,http://www.vembu.com, +91 444 202 2671,Board,CEO,Sekar Vembu
Vena Solutions,http://www.venasolutions.com, +1 416 207 1770,Board,CEO,Hunter Madeley
Velvet Taco,http://www.velvettaco.com, +1 214 823 8358,Board,CEO,Clay Dover
Venable,http://www.venable.com, +1 202 344 4000,Board,Co-Managing Partner,Daniel Moylan
Velvet Consulting,http://velvetconsulting.com, +33 153 346 856,Board,CEO,Aurelien Henry
Venafi,http://www.venafi.com, +1 801 676 6900,Board,CEO,Patrick Dennis
Venables Bell & Partners,http://www.venablesbell.com, +1 415 288 3300,Board,Managing Director,Brittni Hutchins
Venado Oil & Gas,http://www.vogllc.com, +1 512 518 2900,Board,CEO,Scott Garrick
VenatoRx,http://www.venatorx.com, +1 610 644 8935,Board,Chairman of the Board,Manos Perros
Venator,http://www.venatorcorp.com, +1 281 719 6000,Board,CEO & Director,Bryan Snell
Vencora,http://www.vencora.com, +1 416 831 0305,Board,CEO,Mike Dufton
Venbrook,http://venbrook.com, +1 818 598 8900,Board,CEO,Jason Turner
VendorPass,http://www.vendorpass.com, +1 904 360 2000,Board,CEO,Pamela O'Rourke
Vendavo,http://www.vendavo.com, +1 650 960 4300,Board,CEO,Duncan James
Vendasta,http://www.vendasta.com, +1 306 955 5512,Board,CEO,Brendan King
Vendr,http://www.vendr.com, +1 318 000 448,Board,CEO,Ryan Neu
Venminder,http://www.venminder.com, +1 270 506 5140,Board,CEO,James Hyde
Venn Life Sciences,http://www.vennlifesciences.com, +353 1537 3269,Board,CEO,Yamin Mo Khan
Venerable,http://www.venerable.com, +1 877 229 9564,Board,Chairman & CEO,David Marcinek
Venn City,http://venn.city, +1 929 314 1344,Board,CEO,Or Bokobza
Vensys Elektrotechnik,http://www.vensyselektrotechnik.de/en, +49 544 192 630,Board,CEO,Urban Schippmann
Venners,http://www.venners.com, +44 127 962 0820,Board,Managing Director,Scott Hulme
Venrock,http://venrock.com, +1 650 561 9580,N1,CFO,Lisa Harris
Vent-Axia,http://www.vent-axia.com, +44 344 856 0590,Board,CEO,Ronnie George
Vensys Group,http://www.vensys.de/energy-en/index.php, +49 6821 95170,Board,CEO,Juergen Rinck
Ventas,http://www.ventasreit.com, +1 312 660 3800,Board,CEO & Chairman,Debra Cafaro
Ventana,http://ventana.vc, +1 312 595 6373,Board,President,Bob Trainor
Ventech Solutions,http://www.ventechsolutions.com, +1 614 751 1167,Board,President & Chairman,Ravi Kunduru
Ventech,http://www.ventechvc.com, +33 183 798 190,Board,President,Jean Bourcereau
Ventegis Capital,http://www.ventegis-capital.de, +49 308 902 1180,Board,CEO,Karsten Haesen
Venteon,http://www.venteon.us.com, +1 248 269 0000,Board,CEO,Cedric Corera
Ventera,http://www.ventera.com, +1 703 442 5223,Board,CEO,Robert Acosta
Venterra Realty,http://venterra.com, +1 281 822 9464,Board,CEO,John Foresi
Ventia,http://www.ventia.com.au, +61 291 306 204,Board,CEO,Dean Banks
Vention,http://vention.io, +1 800 940 3617,Board,CEO,Etienne Lacroix
Ventra Health,http://www.ventrahealth.com,,Board,CEO,Steven Huddleston
VentriPoint Diagnostics,http://www.ventripoint.com, +1 416 848 4156,Board,Interim CEO,Hugh Macnaught
Ventura County Star,http://www.vcstar.com, +1 805 437 0000,Board,President,Mark Winkler
Ventum Financial,http://ventumfinancial.com, +1 416 350 3388,Board,CEO,David Cusson
Ventspils Nafta Terminals,http://www.vnt.lv, +371 6366 4090,Board,Managing Director,Jan-Willem Bots
Venture Corporation,http://www.venture.com.sg, +65 6482 1755,Board,CEO & Chairman,Ngit Liong Wong
Venture X,http://venturex.com, +1 209 257 3993,Board,President,Jason Anderson
Ventura Foods Canada,http://venturafoods.ca, +1 162 592 662,Board,General Manager,Jamie D'Agosta
Ventura Foods,http://www.venturafoods.com, +1 714 257 3700,Board,CEO,Chris Furman
Venture Global LNG,http://www.venturegloballng.com, +1 202 759 6740,Board,CEO & Co-Chairman of the Boa...,Michael Sabel
Venturis Therapeutics,http://www.venturistherapeutics.com, +1 702 839 7200,Board,CEO & Chairman,Calvin Wallen
Ventus Therapeutics,http://www.ventustx.com, +1 415 260 7371,Board,CEO & Director,Marcelo Bigal
Venturi Wireless,http://www.venturiwireless.com, +1 408 982 1130,Board,CEO,Uday Nagendran
Ventyxbio,http://www.ventyxbio.com, +1 858 945 2393,Board,CEO & Director,Raju Mohan
Venus Concept,http://www.venusconcept.com, +1 888 907 0115,Board,CEO & Director,Rajiv De Silva
Veolia Africa,http://www.veolia.com/africa/en, +251 116 622 435,N1,Comm & Mktg,S...
Veolia,http://www.veolia.com, +33 171 750 000,Board,CEO,Estelle Brachlianoff
Venustech,http://www.venustech.com.cn, +86 108 277 9088,Board,President,Jia Wang
Venus MedTech,http://www.venusmedtech.com, +86 571 8777 2180,Board,CEO,Eric Zi
Venza Group,http://www.venzagroup.com, +1 770 685 6500,Board,CEO,Daniel Johnson
Veolia Germany,http://www.veolia.de, +49 341 241 760,Board,CEO,Matthias Harms
Veolia Australia,http://www.veolia.com.au, +61 285 710 000,Board,CEO,Richard Kirkman
Veolia Hungary,http://www.veolia.hu, +36 1486 3710,Board,Managing Director,Gyorgy Palko
Veolia Ireland,http://www.veolia.ie, +353 1870 1200,N1,CFO & Sales & Northern Irela...,​Sinead Patton
Veolia India,http://www.veolia.in, +91 112 465 1465,Board,CEO,Guillaume Dourdin
Veolia Nuclear Solutions,http://www.nuclearsolutions.veolia.com, +1 949 398 6350,Board,CEO,Christine Lucas-Lamouroux
Veolia North America,http://www.veolianorthamerica.com, +1 713 337 5300,Board,President & CEO,Frederic Van Heems
Veolia Poland,http://www.veolia.pl, +48 225 688 100,Board,Managing Director,Luiz Hanania
Veolia Middle East,http://www.veolia.com/middleeast/, +971 432 8777 6200,Board,CEO,Pascal Grante
Veolia Portugal,http://www.veolia.pt, +351 214 413 671,Board,Managing Director,Jose de Melo Bandeira
Veolia Water Technologies,http://veoliawatertechnologies.com, +33 145 115 555,Board,CEO,Arnaud Valleteau
Veolia Water Technologies & Solutions,http://watertechnologies.com, +1 562 2941 0300,Board,CEO,Vincent Caillaud
Veoneer,http://www.veoneer.com, +46 858 720 627,Board,CEO,Nik Endrud
Veolia UK,http://www.veolia.co.uk, +44 207 812 5000,N1,CFO,Valérie Clavié
Veon,http://www.veon.com, +31 207 977 200,Board,CEO,Kaan Terzioğlu
Vepica,http://www.vepica.com, +58 212 822 8000,Board,CEO,Juan Nutt
Vera,http://vera.com, +1 650 352 8884,Board,President & CEO,Shri Dodani
Vera Wang,http://www.verawang.com, +1 632 804 5071,Board,CEO,Younes Lachkar
Vera Therapeutics,http://www.veratx.com, +1 650 770 0077,Board,CEO & Director,Marshall Fordyce
Vera Bradley,http://www.verabradley.com, +1 260 482 4673,Board,CEO & Director,Jacqueline Ardrey
VeraBank,http://www.verabank.com, +1 903 657 8521,Board,CEO,Brad Tidwell
Veracity Insurance,http://www.veracityinsurance.com, +1 866 395 1308,Board,CEO,Daryle Stafford
Veracode,http://www.veracode.com, +1 339 674 2500,Board,CEO,Brian Roche
Veracyte,http://www.veracyte.com, +1 650 243 6350,Board,CEO & Director,Marc Stapley
Veracity Solutions,http://www.veracitysolutions.com, +1 801 561 1074,Board,CEO,John Esser
Verafin,http://www.verafin.com, +1 866 867 6447,N1,Revenue,E...
Veraltis Asset Management,http://www.veraltis.gr, +30 216 200 5000,Board,CEO,Anastasia-Charlotte Soul...
Veradigm,http://www.veradigm.com, +1 312 506 1200,Board,Interim CEO & Commercial,Tom Langan
Verallia,http://verallia.com, +33 147 623 800,Board,CEO & Director,Patrice Lucas
Veracyte Europe,http://www.veracyte.com/about/who-we-are, +33 491 293 090,N1,Pharma Services,N...
Veraltis France,http://www.veraltis.fr, +33 156 902 900,Board,CEO,Nicolas da Costa
Verance,http://www.verance.com, +1 323 965 1900,Board,CEO,Nil Shah
Verana Health,http://www.veranahealth.com, +1 650 223 5560,Board,CEO & Director,Sujay Jadhav
Veralto,http://www.veralto.com, +1 781 755 3655,Board,President & CEO,Jennifer Honeycutt
Veranex,http://www.veranexsolutions.com, +1 401 330 3163,Board,CEO & Chairman,Patrick Donnelly
Verano Holdings,http://verano.com, +1 312 265 0730,Board,Chairman & CEO,George Archos
Veranova,http://www.veranova.com, +1 610 254 5349,Board,CEO,Mike Riley
Verastar,http://verastar.co.uk, +44 161 258 1111,Board,CEO,Lee Hull
Verastem Oncology,http://www.verastem.com, +1 617 252 9300,Board,CEO & President,Dan Paterson
Verathon,http://www.verathon.com, +1 425 867 1348,Board,CEO,Earl Thompson
Verb Products,http://www.verbproducts.com, +1 832 661 1897,Board,General Manager,Brooke Cote
Verato,http://www.verato.com, +1 703)2151927,N1,Marketing,A...
Verbatim,http://www.verbatim.jp, +81 503 116 3022,Board,CEO,Clive Alberts
Verb Technology,http://myverb.com, +1 855 250 2300,Board,CEO & Chairman,Rory Cutaia
Verbat,http://www.verbat.com, +971 4297 3236,Board,CEO,Dev Hariharan
Verbio,http://www.verbio.de, +49 341 308 5300,Board,CEO,Claus Sauter
Verbit,http://verbit.ai/, +1 323 843 2866,Board,CEO,Yair Amsterdam
Vercel,http://vercel.com, +1 951 383 6898,Board,CEO,Guillermo Rauch
Verbrec,http://verbrec.com, +61 730 587 000,Board,CEO,Mark Read
Verbund,http://www.verbund.com, +43 503 130,Board,CEO,Michael Strugl
Verdagy,http://verdagy.com, +1 831 800 0250,Board,CEO,Marty Neese
Verdane Capital,http://www.verdane.com, +47 2413 7000,Board,Managing Partner,Bjarne Lie
Verdantas,http://www.verdantas.com, +1 614 793 8777,Board,CEO,Jesse Kropelnicki
Verde,http://www.verdecleanfuels.com, +1 908 281 6000,Board,CEO,Ernest Miller
Verde Farms,http://www.verdefarms.com, +1 617 221 8922,Board,CEO,Brad Johnson
Verdo,http://www.verdo.dk, +45 8911 4811,Board,CEO,Jakob Christensen
Verdesian Life Sciences,http://www.vlsci.com, +1 919 825 1901,Board,CEO,Clare Doyle
Verde Potash,http://www.verde.ag, +55 416 844 7337,Board,Chairman & CEO,Cristiano Veloso
Veredelungstechnik Krieglach,http://www.veredelungstechnik.com, +43 3855 4010-3,Board,Managing Director,Alexander Leitner
Vereinigte Filzfabriken,http://www.vfg.de, +49 7322 1440,Board,CEO,Juergen Haggenmueller
Vereniging Achmea,http://www.verenigingachmea.nl, +31 306 937 000,Board,Chairman of the Board,Aad Veenman
Veren,http://www.crescentpointenergy.com, +1 403 693 0020,Board,President & CEO,Craig Bryksa
VergeSense,http://vergesense.com, +1 617 618 5006,Board,CEO,Dan Ryan
Verescence,http://www.verescence.com, +33 140 903 600,Board,CEO,Thomas Riou
Verge Genomics,http://www.vergegenomics.com, +1 847 322 9534,Board,CEO & Director,Alice Zhang
Vergnet,http://www.vergnet.com, +33 238 523 560,Board,Chairman & CEO,Jérôme Gacoin
Vergoelst,http://vergoelst.de, +49 5119 3803,Board,Co-Managing Director,Andreas Exeler
Vergo Pest Management,http://vergo.uk, +44 124 239 5251,Board,CEO,James Gilding
Verianos,http://www.verianos.com/de, +49 2212 0046,Board,Managing Partner & Chairman,Diego Fernández Reumann
Vericast,http://vericast.com, +1 210 697 8888,Board,Chairman & CEO,John O'Malley
Vericel,http://www.vcel.com, +1 734 418 4400,Board,CEO & Director,Dominick Colangelo
Veridium,http://www.veridiumid.com, +1 212 231 0011,Board,CEO,Todd Shollenbarger
Vericity,http://www.vericity.com, +1 319 379 2397,Board,CEO,James Hohmann
Veridiam,http://veridiam.com, +1 619 448 1000,Board,CEO,Brian Joyal
Vericor,http://www.vericor.com, +1 770 569 8800,Board,CEO,Warren Zemlak
Veriff,http://www.veriff.com, +372 607 5050,Board,CEO,Kaarel Kotkas
Veridos,http://www.veridos.com, +49 302 5899 8430,Board,CEO,Marc-Julian Siewert
Verified Credentials,http://www.verifiedcredentials.com, +1 952 985 7200,Board,CEO,Kevin Spang
Verifone,http://www.verifone.com, +1 408 232 7800,Board,CEO,Himanshu Patel
Verifiable,http://www.verifiable.com, +1 650 294 8976,Board,CEO,Nick Macario
Verifone Americas,http://www.verifone.com/en/us/contact-us, +1 408 232 7800,N1,Cyber Security,W...
Verifone Australia,http://www.verifone.com/en/au, +61 130 030 3750,N1,Finance,G...
Verifone Germany,http://www.verifone.de, +49 662 184 500,Board,Co-Managing Director,Bulent Ozayaz
Verifone APAC,http://www.verifone.com/en/asia, +65 6390 6200,Board,President,Paris Tsounias
Verifone EMEA,http://www.verifone.com/en/uk, +44 203 264 3100,Board,President,Bulent Ozayaz
VeriFone Sweden,http://www.verifone.se, +46 856 628 700,N1,Field Operations,K...
VerifyMe,http://www.verifyme.com, +1 202 400 3700,Board,CEO,Adam Stedham
Verifone United Kingdom,http://www.verifone.com/en/uk/about-us, +44 203 264 3100,Board,Managing Director,James Lotz
Verifone Singapore,http://www.verifone.com/en/asia/contact-us, +65 6390 6200,Board,Country Manager,Ivan Ong
Verilogue,http://www.verilogue.com, +1 215 394 0300,Board,President,Rich Mankovich
Verinext,http://www.verinext.com, +1 610 239 8100,Board,CEO,Brian Glahn
Verily,http://www.verily.com, +1 864 223 0785,Board,CEO & Chairman,Stephen Gillett
Verimatrix,http://www.verimatrix.com, +33 442 905 905,Board,CEO,Asaf Ashkenazi
Verint APAC,http://www.verint.com/our-company/global-locations/index.html, +852 2797 5678,Board,President,Ady Meretz
Verint,http://www.verint.com, +1 631 962 9600,Board,Chairman & CEO,Dan Bodner
VeriPark,http://www.veripark.com, +44 207 869 8039,Board,CEO,Ozkan Erener
Veris,http://www.veris.com.au, +61 8 62413333,Board,CEO,Michael Shirley
Verishop,http://www.verishop.com, +1 310 773 4255,Board,CEO,Imran Khan
Veris Residential,http://verisresidential.com, +1 732 590 1000,Board,CEO & Director,Mahbod Nia
VeriServe,http://www.veriserve.co.jp, +81 359 095 700,Board,CEO,Yoshiyuki Shinbori
VeriSilicon,http://www.verisilicon.com, +86 215 131 1118,Board,CEO & Chairman,Wayne Dai
