name,url,number,category,position,person_name
Keller Grundlaggning,http://www.kellergrundlaggning.se, +46 358 4003 3180,Board,Managing Director,Robert Thurner
Keller Holding,http://www.kellerholding.com, +49 698 0510,N1,Finance,E...
Keller UK,http://www.keller-uk.com, +44 247 651 126,Board,Managing Director,David De Sousa Neto
Keller Williams Capital Properties,http://www.kwcapitalproperties.com, +1 202 243 7700,Board,CEO,Bo Menkiti
Kelley Drye,http://www.kelleydrye.com, +1 212 808 7800,Board,Managing Partner,Dana Rosenfeld
Kellermeyer Bergensons Services,http://kbs-services.com, +1 760 631 5111,Board,CEO,Mark Minasian
Kellstrom Aerospace,http://www.kellstromaerospace.com, +1 847 233 5800,Board,CEO,Oscar Torres
Keller Williams Realty,http://www.kw.com, +1 512 327 3070,Board,CEO,Mark Willis
Kellton Tech,http://www.kelltontech.com, +91 404 433 3000,Board,CEO,Krishna Chintam
Kelly Education,http://www.kellyeducationalstaffing.us, +1 248 244 4305,Board,Managing Director,Nicola Soares
Kelly Group,http://www.kelly.co.za, +27 117 228 000,Board,CEO,Kay Vitee
Kelly Outsourcing & Consulting Group,http://www.kellyocg.com, +1 248 362 4444,Board,President,Tammy Browning
Kelly Services,http://www.kellyservices.com, +1 248 362 4444,Board,CEO & Director,Peter Quigley
Kelly Services Canada,http://www.kellyservices.ca, +1 416 368 1058,N1,Service Operations,A...
Kelly Spicers,http://kellyspicers.com, +1 805 658 8901,Board,President,Jan Gottesman
Kelly Snacks,http://www.kelly.at, +43 570 7890,Board,Managing Director,Markus Marek
Kelonia Therapeutics,http://www.keloniatx.com, +1 315 529 5158,Board,CEO,Kevin Friedman
KellyDeli,http://www.kellydeli.com, +44 191 489 3142,Board,CEO,Silvano Delnegro
Kelly Services France,http://www.kellyservices.fr, +33 158 746 767,Board,CEO,Franck Teboul
Kelso Technologies,http://www.kelsotech.com, +1 630 495 1151,Board,Interim CEO,Frank Busch
Kelsian,http://www.kelsian.com, +61 882 028 688,Board,CEO,Clint Feuerherdt
Kelt Exploration,http://keltexploration.com, +1 403 294 0154,Board,CEO,David Wilson
Keltbray Group,http://www.keltbray.com, +44 207 643 1000,Board,CEO,Darren James
Kelso Private Equity,http://www.kelso.com, +1 212 350 7700,Board,Co-CEO,Chris Collins
Kelton,http://www.keltonglobal.com, +1 310 479 4040,Board,President,Alison Servi
Kelvin,http://kelvin.ai, +971 55 561 4768,Board,CEO,Peter Harding
Kemin Animal Nutrition & Health,http://www.kemin.com/ap/en/markets/animal, +1 515 559 5100,Board,President,Stefaan Van Dyck
Kemin AquaScience,http://www.kemin.com/na/en-us/markets/kemin-aquascience, +91 444 220 2800,Board,President,Xie Lei Leo
Kelvion,http://www.kelvion.com, +49 234 9800,Board,CEO,Andy Blandford
Kemna Bau Andreae,http://www.kemna.de, +49 410170 050,Board,Co-Managing Director,Walter Fleischer
Kemmler Baustoffe,http://www.kemmler.de, +49 711 517 990,Board,Managing Director,Marc Kemmler
Kemin Industries,http://www.kemin.com, +1 515 559 5100,Board,CEO,Chris Nelson
Kemin Food & Human,http://www.kemin.com/eu/en/markets/human-nutrition, +1 515 283 4667,Board,President,Giuseppe Abrate
Kemira,http://www.kemira.com, +358 108 611,Board,CEO,Antti Salminen
Kemofarmacija,http://www.kemofarmacija.si, +386 1470 9800,Board,CEO,Davorin Poherc
Kemp & Lauritzen,http://www.kemp-lauritzen.dk, +45 4366 8888,Board,CEO,Peter Hammer
Kempen Capital Management,http://www.kempen.com/en/asset-management, +31 203 488 700,Board,President,Erik van Houwelingen
Kemper GmbH,http://www.kemper-olpe.de, +49 2761 8910,Board,CEO,Christian Kuester
Kemper,http://www.kemper.com, +1 312 661 4600,Board,CEO,Joseph Lacher
Kempinski Hotels,http://www.kempinski.com/en, +41 228 098 888,Board,CEO,Barbara Muckermann
Kemppi,http://www.kemppi.com, +358 389 911,Board,CEO,Kalle Suurpää
Ken Forrester Wines,http://www.kenforresterwines.com, +27 218 552 374,Board,CEO,Ken Forrester
Kemptron Oy,http://www.kemptron.com, +358 408 384 202,Board,CEO,Petri Suikkanen
Kemppi Group,http://www.kemppigroup.com, +358 389 911,Board,Executive Chairman,Antti Kemppi
Ken Garff,http://www.kengarff.com, +1 801 257 3400,Board,CEO,John Garff
Kencana Agri,http://www.kencanaagri.com, +65 6636 8998,Board,CEO,Albert Maknawi
Kenan Advantage Group,http://www.thekag.com, +1 330 491 0474,Board,CEO,Charlie DeLacey
Kenco Group,http://www.kencogroup.com, +1 800 758 3289,Board,CEO,Denis Reilly
Kenai Therapeutics,http://www.kenaitx.com, +1 815 505 6466,Board,CEO,Nicholas Manusos
Kendra Scott,http://www.kendrascott.com, +1 866 677 7023,Board,CEO,Tom Nolan
Kenedix Office Investment,http://www.kdo-reit.com/en/, +81 356 238 979,Board,COO & Office REIT,Hiroaki Momoi
Kenedix,http://www.kenedix.com, +81 356 238 400,Board,CEO,Taisuke Miyajima
Kendrion,http://www.kendrion.com, +31 306 997 250,Board,CEO,Joep Van Beurden
Kendo Beauty,http://www.kendobrands.com, +1 415 284 6000,Board,CEO,Kristin Walcott
Kenmare Resources,http://www.kenmareresources.com, +353 1671 0411,Board,Managing Director,Tom Hickey
Kenna,http://kenna.ca, +1 905 277 2900,Board,CEO,Jeffrey Bowles
KenGen,http://www.kengen.co.ke, +254 203 666 000,Board,CEO,Peter Njenga
Kenmore,http://www.kenmore.com, +1 844 553 6667,Board,CEO,Sridhar Solur
Kenko Mayonnaise,http://www.kenkomayo.co.jp/en, +81 359 637 777,Board,President,Kunikazu Shimamoto
Kennebec Savings Bank,http://www.kennebecsavings.bank, +1 207 622 5801,Board,CEO,Andrew Silsby
Kennametal,http://www.kennametal.com, +1 724 539 5000,Board,CEO & Director,Sanjay Chowbey
Kennametal India,http://kennametal.com/in/en/home.html, +91 804 328 1444,Board,Managing Director,Vijaykrishnan Venkatesan
Kenna Security,http://kennasecurity.com, +1 312 577 6987,Board,Director,Jacques Benkoski
Kennecott Utah Copper,http://riotinto.com/operations/us/kennecott, +1 801 204 2000,Board,Managing Director,Nate Foster
Kennedy Lewis Investment Management,http://klimllc.com, +1 212 782 3480,Board,President,Doug Logigian
Kennedy Jenks,http://www.kennedyjenks.com, +1 415 243 2150,Board,CEO,Keith London
Kennedy Capital Management,http://www.kennedycapital.com, +1 314 432 0400,Board,CEO,Donald Cobin
Kennedy Wilson,http://www.kennedywilson.com, +1 310 887 6400,Board,CEO & Chairman,William McMorrow
Kennedy Wilson Europe,http://www.kennedywilson.eu, +44 207 479 7429,Board,President,Mike Pegler
Kenneth Cole Productions,http://www.kennethcole.com, +1 212 265 1500,Board,Executive Chairman,Kenneth Cole
Kennedys,http://www.kennedyslaw.com, +44 207 667 9264,Board,Senior Partner,Nick Thomas
Kennel & Schmenger,http://www.kennel-schmenger.com, +49 6331 71090,Board,Managing Director,Andreas Klautzsch
Kenon Holdings,http://www.kenon-holdings.com, +65 6351 1780,Board,CEO,Robert Rosen
Kenny S,http://www.kennys.de, +49 7771 8760,Board,Managing Director,Ernst Brueninghaus
Kensho,http://www.kensho.com, +1 617 987 9049,Board,CEO,Bhavesh Dayalji
Kens-TV,http://www.kens5.com, +1 210 366 5000,Board,CEO,Tom Cury
Kensing,http://www.kensingsolutions.com, +1 815 932 6751,Board,CEO,Serge Rogasik
Kensington,http://www.kcpl.ca, +1 416 362 9000,Board,Chairman & Senior MD,Thomas Kennedy
Kensington Mortgages,http://www.kensingtonmortgages.co.uk, +44 344 499 0011,Board,CEO,Mark Arnold
Kenstone,http://www.kenstone.de, +49 700 176 5165,Board,Co-Managing Director,Martinus Kurth
Kent Corporation,http://www.kentww.com, +1 563 264 4211,Board,CEO & Chairman,Gage Kent
Kent Security Services,http://kentsecurity.com, +1 305 919 9400,Board,CEO,Gil Neuman
Kentaur,http://www.kentaur.ch, +41 344 606 111,Board,CEO,Manfred Blatter
Kentech Group,http://kentplc.com, +44 353 21 4976,Board,CEO & Director,John Gilley
Kentucky Power,http://www.kentuckypower.com, +1 800 572 1113,Board,President,Cindy Wiseman
Kentik,http://www.kentik.com, +1 415 963 9825,Board,CEO,Avi Freedman
Kentucky Trailer,http://www.kytrailer.com, +1 502 637 2551,Board,President & CEO,Gary Smith
Kentucky Farm Bureau,http://www.kyfb.com, +1 502 495 5000,Board,CEO,Mark Haney
Kenvue,http://www.kenvue.com, +1 843 577 1444,Board,CEO,Thibaut Mongon
Kenya Airways,http://corporate.kenya-airways.com, +254 711 024 747,Board,CEO,Allan Kilavuka
Kenya Reinsurance,http://www.kenyare.co.ke, +254 703 083 000,Board,Managing Director,Hillary Wachinga
Kenzo,http://www.kenzo.com, +33 173 042 000,Board,CEO,Sylvain Blanc
Kenya Power,http://kplc.co.ke, +254 203 201 000,Board,CEO,Joseph Siror
Kenzo Parfums,http://www.kenzoparfums.com, +33 173 026 000,Board,President,Romain Spitzer
Keolis Canada,http://keolis.ca, +1 514 395 4000,Board,CEO,Pierre-Paul Pharand
Keolis,http://keolis.com, +33 171 329 000,Board,CEO,Marie-Ange Debon
Keoghs,http://keoghs.co.uk, +1 120 467 7000,Board,CEO,Allison Carr
KEO,http://www.keoic.com, +973 1756 5333,Board,CEO,Donna Sultan
Keolis Benelux,http://www.keolis.be, +32 2513 7744,Board,Managing Director,Marc Renouprez
Keolis MHI,http://www.keolis-mhi.com, +971 4233 0233,Board,Managing Director,Wallace Weatherill
Keolis Downer,http://keolisdowner.com.au, +61 733 089 700,Board,CEO,Julien Dehornoy
Keolis Denmark,http://keolis.dk, +45 8817 1717,Board,Managing Director,Peter Lanng Nielsen
Keolis Hyderabad,http://keolishyderabad.com, +91 402 203 1100,Board,Managing Director,Shyamchandra Mishra
Keolis North America,http://keolisnorthamerica.com, +1 857 267 5365,Board,President & CEO,David Scorey
Keolis Sweden,http://keolis.se, +46 851 902 000,Board,CEO,Mikael Wågberg
Keolis Sante,http://www.keolis-sante.fr, +33 171 329 000,Board,President,Roland de Barbentane
Keolis UK,http://keolis.co.uk, +44 203 691 1715,Board,CEO,Alistair Gordon
Kepak,http://www.kepak.com, +353 1801 5000,Board,CEO,Simon Walker
Keon Capital,http://www.prosperosilver.com, +1 604 288 7813,Board,CEO,Nader Vatanchi
Kepler Cheuvreux,http://www.keplercheuvreux.com, +41 433 336 262,Board,Chairman of the Board,Laurent Quirin
Kepco,http://www.kepco.co.kr, +82 234 563 114,Board,CEO,Kim Dong-Cheol
Kepenos Flour Mills,http://www.kepenos.gr, +30 261 024 1940,Board,CEO & Chairman,Georgios Kepenos
Kepler,http://www.keplergrp.com, +1 646 524 6896,Board,CEO,Rick Greenberg
Kepler Cheuvreux Solutions,http://www.keplercheuvreux.com/fr/solutions-structurees/, +33 1 44545354,Board,Managing Director,Nicolas Miara-Godet
Keppel,http://www.kepcorp.com, +65 6270 6666,Board,CEO & Director,Chin Hua Loh
Kepner-Tregoe,http://www.kepner-tregoe.com, +1 609 921 2806,Board,CEO,William Baldwin
Kepler Corporate Finance,http://www.keplercheuvreux.com/en/corporate-finance/, +41 433 336 262,N1,Debt Advisory,E...
Kepler Communications,http://kepler.space, +1 437 537 5371,Board,CEO,Mina Mitry
Keplr Vision,http://www.keplrvision.com, +1 309 808 3112,Board,CEO,Tim Mayhew
Keppel Data Centres,http://www.keppeldatacentres.com, +65 6415 1800,Board,CEO,Wong Wai Meng
Keppel AmFELS,http://www.keppelom.com/en/content.aspx?sid=2740, +1 956 831 8220,Board,President,Mohamed Bin Salleh
Keppel Capital,http://www.kepcapital.com, +65 6803 1818,Board,CEO,Christina Tan
Keppel DC REIT,http://www.keppeldcreit.com, +65 6535 5665,Board,CEO,Hwee Long Loh
Keppel FELS,http://www.keppelom.com/en/content.aspx?sid=2504, +65 6863 7200,Board,CEO,Hua Loh Chin
Keppel Land,http://www.keppelland.com.sg, +65 6338 8111,Board,CEO,Louis Lim
Keppel Infrastructure,http://www.kepinfra.com, +65 6278 1800,Board,CEO,Cindy Lim
Keppel Offshore & Marine,http://www.keppelom.com, +65 6863 7200,Board,CEO,Chris Yeow
Keppel FELS Brasil,http://www.keppelom.com/en/content.aspx?sid=2771, +55 212 102 9400,Board,President,Marlin Khiew
Keppel Infrastructure Trust,http://www.kepinfratrust.com, +65 6803 1818,Board,CEO,Kevin Neo
Keppel REIT,http://www.keppelreit.com, +65 6835 7477,Board,CEO,Wee Lih Koh
Keppel Offshore & Marine Technology Centre,http://www.keppelom.com/technology/rd-commercialisation/keppel-offshore-marine-technology-centre-komtech/about-us/, +65 6591 5450,Board,Managing Director,Michael Chia
Keppel Philippines Marine,http://www.keppelom.com/en/content.aspx?sid=2773, +63 2892 1816,Board,President,Leong Kok Weng
Keppel Philippines Properties,http://www.keppelland.com.ph, +63 2584 6170,Board,President & Director,Kuang Liang Tan
Keppel Shipyard,http://www.keppelom.com/en/content.aspx?sid=2521, +65 6863 7200,Board,Managing Director,Chor How Jat
Kerala Minerals & Metals,http://www.kmml.com, +91 476 268 6722,Board,CEO,Chandrabose Janardhanan
Kept,http://kept.ru, +7 495 937 4477,N1,COO HR,Olga Serkova
Keppel Singmarine,http://www.keppelom.com/en/content.aspx?sid=2577, +65 6863 7200,N1,Financial Controller,L...
Keppel Telecommunications & Transportation,http://www.keppeltt.com.sg, +65 6897 7372,Board,CEO & Director,Thieng Hwi Pang
Keppel Singmarine Brasil,http://www.keppelom.com/en/content.aspx?sid=2598, +55 473 405 0160,Board,President,Herman Effendy
Kereis,http://www.kereis.com, +33 631 563 068,Board,President,Philippe Gravier
Kereis France,http://www.kereisfrance.com, +33 972 620 050,Board,CEO,Stéphane Soudeix
Kerecis,http://www.kerecis.com, +354 703 287 8752,Board,CEO & Chairman,Fertram Sigurjonsson
Kereis Iberia,http://www.kereis.com/kereis-iberia/, +34 932 027 901,Board,CEO,Paz Andrada-Vanderwilde
Kereis Germany,http://www.kereis.com/en/kereis-deutschland/, +49 211 3876 8061,Board,Managing Director,Daniel Gröschner
Kereis Italy,http://www.kereis.com/kereis-italia/, +39 2688 2691,Board,Chairman of the Board,Michel Larigauderie
Kerialis,http://kerialis.fr, +33 170 991 500,Board,CEO,Béatrice Granjean
Kering,http://www.kering.com, +33 145 646 100,Board,Chairman & CEO,Francois-Henri Pinault
Kering Americas,http://www.kering.com/en/talent/who-we-are/our-houses/, +1 212 318 2000,Board,President,Ewa Abrams
Kering  Eyewear,http://my.keringeyewear.com, +39 498 653 411,Board,CEO,Roberto Vedovotto
Kering Beauté,http://www.kering.com/beauté, +33 145 646 100,Board,CEO,Raffaella Cornaggia
Kern,http://kernagency.com, +1 818 703 8775,Board,CEO,Russell Kern
Kerlink,http://www.kerlink.com, +33 299 122 900,Board,CEO & Chairman,William Gouesbet
Kern-Liebers,http://www.kern-liebers.com, +49 7422 5110,Board,CEO,Erek Speckert
Kernel,http://www.kernel.ua, +380 444 618 801,Board,CEO,ievgen Osypov
Kerry Group,http://www.kerrygroup.com, +353 667 182 000,Board,CEO,Edmond Scanlon
Kernrivergas,http://www.kernrivergas.com, +1 801 937 6000,Board,CEO,Mark Hewett
Kernel Capital,http://www.kernel-capital.com, +353 214 928 974,Board,Managing Partner,Niall Olden
Keros Therapeutics,http://www.kerostx.com, +1 617 314 6297,Board,CEO & Chairman,Jasbir Seehra
Kerridge Commercial Systems,http://www.kerridgecs.com, +44 148 866 2000,Board,CEO,Ian Bendelow
Kerry TJ Logistics,http://www.kerrytj.com, +886 233 226 888,Board,Director,Terry Chen
Kerry Properties,http://www.kerryprops.com, +852 2967 2200,Board,CEO,Khoon Hua Kuok
Kerry Group North America,http://www.kerry.com/about/our-company/global-locations.html#North%20America, +1 608 363 1200,Board,CEO,Oliver Kelly
Kerry Logistics,http://www.kerrylogistics.com, +86 106 461 8899,Board,CEO,Chuen Cheung Ping
Kersia,http://www.kersia.uk, +44 170 622 2288,Board,Managing Director,Stuart Middleton
Kerzner International,http://kerzner.com, +1 954 809 2000,Board,CEO,Philippe Zuber
Keskisuomalainen,http://www.keskisuomalainen.com, +358 1462 2133,Board,CEO,Vesa-Pekka Kangaskorpi
Keshet International,http://www.keshetinternational.com, +972 3767 6031,Board,CEO,Keren Shahar
Keskimaa,http://keskimaa.fi, +358 753 030 1000,Board,CEO,Antti Maatta
Kesoram Industries,http://www.kesocorp.com, +91 332 243 5453,Board,CEO,Padmalochanan Radhakrish...
Kesla,http://www.kesla.fi, +358 207 862 841,Board,CEO,Pasi Nieminen
Kesko,http://www.kesko.fi, +358 105 311,Board,CEO & Kesko Corporation,Jorma Rauhala
Kesmalea Therapeutics,http://www.kesmalea.com, +1 206 623 1986,Board,Chairman of the Board,Clive Dix
Kessler,http://www.kessler-axles.de, +49 73 668131,Board,Managing Director,Gerhard Grimminger
Kestra Private Wealth Services,http://www.kestrafinancial.com/private-wealth-services/meet-the-pws-team, +1 844 553 7872,Board,CEO,Robert Bartenstein
Kestra Financial,http://www.kestrafinancial.com, +1 512 697 6000,Board,President,Stephen Langlois
Kestra Holdings,http://www.kestraholdings.com, +1 512 697 6000,Board,CEO,James Poer
Ketchum Germany,http://www.ketchum.com/ketchum-pleon-germany, +49 211 9541 2200,Board,CEO,Matthias Wesselmann
Ketchum,http://www.ketchum.com, +1 646 935 3900,Board,President & CEO,Mike Doyle
Kettelhack,http://kettelhack.de, +49 5971 8640,Board,CEO,Jan Kettelhack
Kettle Cuisine,http://www.kettlecuisine.com, +1 408 500 4100,Board,CEO,Liam McClennon
KettenWulf,http://www.kettenwulf.com, +49 2973 8010,Board,CEO,Guenter Wulf
Ketjen,http://www.ketjen.com, +1 832 968 9920,Board,President,Michael Simmons
Keter Environmental Services,http://keteres.com, +1 866 679 5079,Board,Director,Elizabeth Lowery
Kettler,http://www.kettler.com, +1 703 641 9000,Board,CEO & Chairman,Robert Kettler
Keuco,http://www.keuco.com, +49 2372 9040,Board,CEO,Lubert Winnecken
Kettler GmbH,http://www.kettler.de, +49 2938 810,Board,Managing Director,Christian Koch
Keurig Dr Pepper Canada,http://www.keurigdrpepper.ca, +1 514 593 7711,Board,President,Olivier Lemire
Keurig Dr Pepper,http://www.keurigdrpepper.com, +1 972 673 7000,Board,CEO,Tim Cofer
Keva,http://www.keva.co.in, +91 222 164 9163,Board,CEO & Director,Kedar Vaze
Keventers,http://www.keventers.com, +91 114 979 1000,Board,Director,Sohrab Sitaram
Keventer,http://www.keventer.com, +91 332 230 4571,Board,CEO,Saurabh Jajodia
Kevin,http://www.kevin.eu, +370 5268 0029,Board,CEO,Tadas Tamosiunas
Kew Media Group,http://www.kewmedia.com, +1 416 360 6103,Board,Chairman of the Board,Peter Sussman
Key Cooperative,http://www.keycoop.com, +1 515 388 4341,Board,General Manager,Boyd Brodie
Key Coffee,http://www.keycoffee.co.jp, +81 334 333 311,Board,President,Yutaka Shibata
Kewaunee Scientific,http://www.kewaunee.com, +1 704 873 7202,Board,CEO & Director,Thomas Hull
Kewaunee Scientific India,http://www.kewaunee.in, +91 806 197 3900,N1,Sales & Marketing,S...
Kewpie,http://www.kewpie.co.jp, +81 353 847 780,Board,CEO,Mitsuru Takamiya
Key Petroleum,http://www.keypetroleum.com.au, +61 863 890 322,Board,Managing Director,Louis Chien
Key Energy Services,http://keyenergy.com, +1 713 651 4300,Board,President & CEO,Marshall Dodson
Key Private Bank Florida,http://www.key.com/kpb/our-approach/expertise-in-florida/palm-beach-gardens.jsp?ppc=1711_pbga, +1 239 466 2500,Board,President,Michael Schneider
Key Private Bank Albany,http://www.key.com/locations/ny/albany/MCD32900590/66-s-pearl-st-6th-floor, +1 518 257 8723,Board,President,Frank O'Rourke
Key Group,http://www.wearekeygroup.co.uk, +44 121 728 7800,Board,CEO,Simon Thompson
Key Technology,http://www.key.net, +1 509 529 2161,N1,CFO,Zoltan Konder
Key Risk,http://www.keyrisk.com, +1 336 605 7510,Board,President,Scott Holbrook
Key Travel,http://www.keytravel.com, +44 207 843 9600,Board,CEO,Saad Hammad
Keyavi Data,http://keyavidata.com, +1 214 453 3518,Board,Interim CEO & CFO,Tom Chilcott
KeyBank,http://www.key.com, +1 216 689 3000,Board,Chairman & CEO,Christopher Gorman
KeyBank Buffalo,http://www.key.com/locations/ny/buffalo, +1 716 819 5904,Board,President,Gary Quenneville
Keyence,http://www.keyence.co.jp, +81 663 791 111,Board,President,Yu Nakata
Keyence America,http://www.keyence.com, +1 201 930 0100,Board,COO,Bob Hosler
KeyCorp,http://investor.key.com/investor-overview, +1 216 689 4221,Board,Chairman & CEO,Christopher Gorman
Keyence Europe,http://www.keyence.eu, +32 1528 1222,Board,Managing Director,Andreas Woerz
Keyloop,http://www.keyloop.com, +44 148 866 2662,Board,CEO,Tom Kilroy
KeyLogic,http://www.keylogic.com, +1 304 296 9100,Board,President,Ken Bissett
Keyera,http://www.keyera.com, +1 403 205 8300,Board,CEO,Dean Setoguchi
KeyLeaf,http://www.keyleaf.ca, +1 306 978 2800,Board,CEO,Jim Shields
Keyfactor,http://www.keyfactor.com, +1 216 785 2990,Board,CEO,Jordan Rackie
Keynetics,http://www.keynetics.com, +1 208 489 3300,Board,CEO,Eileen Barber
Keyrock,http://keyrock.eu, +32 485 646 801,Board,CEO,Kevin de Patoul
Keypath Education,http://keypathedu.com, +1 913 254 6000,Board,CEO & Director,Steve Fireng
Keypath Education Australia,http://keypathedu.com.au, +61 390 206 190,Board,CEO,Ryan O'Hare
Keypath Education UK,http://keypath.uk.com, +44 247 601 7919,Board,CEO,Steve Fireng
Keysight Technologies,http://www.keysight.com, +1 970 679 5397,Board,CEO & Director,Satish Dhanasekaran
Keyrus,http://www.keyrus.com, +33 141 341 000,Board,CEO & Chairman,Eric Cohen
Keyrus Canada,http://www.keyrus.ca, +1 514 989 2000,Board,CEO,Romuald Rieh
Keyrus Belgium,http://www.keyrus.be, +32 2706 0300,Board,Managing Director,Koen Dils
Keyrus Management,http://www.keyrusmanagement.fr, +33 141 341 000,Board,Managing Director,Valerie Frankiel
Keystone Architecture,http://www.keystonearch.com, +1 765 4207400,Board,President,Robert Galbraith
Keystone Automotive Operations,http://www.keystoneautomotive.com, +1 570 603 2005,Board,General Manager,Bill Rogers
Keystone Agency Partners,http://keystoneagencypartners.com, +1 570 473 4362,Board,CEO,Patrick Kinney
Keystone Bank,http://www.keystonebankng.com, +234 1448 5742,Board,CEO,Hassan Imam
Keystone Dental,http://keystonedental.com, +1 781 328 3300,Board,CEO & Director,Melker Nilsson
Keystone Property Group,http://keystonepropertygroup.com, +1 610 980 7000,Board,CEO,Bill Glazer
Keystone Positive Change Investment Trust,http://www.bailliegifford.com/en/uk/individual-investors/funds/keystone-positive-change-investment-trust/#Insights, +44 149 141 7188,Board,Co-Managing Director,Kate Fox
Keystone Engineering,http://www.keystoneengr.com, +1 985 626 4024,Board,CEO,Adam Rogge
Keystone Insurers,http://www.keystoneinsgrp.com, +1 877 691 5424,Board,CEO,David Boedker
Keystone Risk Partners,http://www.keystonerisk.com, +1 610 941 7751,N1,CFO,Joel Pina
Keyware Solutions,http://www.keyware.co.jp, +81 332 901 111,Board,President,Masahiro Mita
Keytrade Bank,http://www.keytradebank.com, +32 2679 9000,Board,CEO,Thierry Ternier
KeyTronicEMS,http://www.keytronic.com, +1 509 928 8000,Board,Chairman of the Board,Ronald Klawitter
Keyware Technologies,http://keyware.com, +32 2346 2523,Board,Interim CEO,Guido Van der Schueren
Keyway,http://www.whykeyway.com, +1 315 430 0575,Board,CEO,Matias Recchia
Keywords Studios,http://www.keywordsstudios.com, +353 1902 2730,Board,CEO,Bertrand Bodson
Kezzler,http://kezzler.com, +47 9021 1200,Board,CEO,Christine Charlotte Akse...
Kezar Life Sciences,http://www.kezarlifesciences.com, +1 650 822 5600,Board,CEO & Director,Christopher Kirk
KF Aerospace,http://www.kfaero.ca, +1 250 491 5500,Board,CEO,Tracy Medve
KFC,http://global.kfc.com, +1 502 874 8300,Board,CEO,Sabir Sami
KFC France,http://www.kfc.fr, +33 184 110 000,Board,Managing Director,Isabelle Herman
KFC Malaysia,http://www.kfc.com.my, +60 321 617 391,Board,CEO,Nehchal Khanna
KFC Asia,http://kfc-asia.com, +65 6251 2044,Board,Managing Director,Richard Wallis
KFC Philippines,http://kfc.com.ph, +63 2887 8888,Board,General Manager,Maria Marcelo
KFC Japan,http://www.kfc.co.jp, +81 337 190 231,Board,President,Masaki Kondo
KFH Capital Investment,http://www.kfhcapital.com.kw, +965 2298 7000,Board,CEO,Abdulaziz AlMarzooq
KFC UK & Ireland,http://kfc.co.uk, +44 409 6467,Board,Managing Director,Meghan Farren
KFC Turkey,http://kfcturkiye.com, +90 444 3555,Board,CEO,Feliks Boynuinceoglu
KFC US,http://www.kfc.com, +1 502 874 8300,Board,President,Tarun Lal
KFintech,http://www.kfintech.com, +91 162 222,Board,CEO,Sreekanth Nadella
KfW IPEX-Bank,http://www.kfw-ipex-bank.de, +49 697 431 3300,Board,CEO,Belgin Rudack
Kforce,http://www.kforce.com, +1 813 552 5000,Board,CEO & Director,Joseph Liberatore
KG Dongbu Steel,http://kg-steel.co.kr, +82 234 508 114,Board,CEO,Seong Hui Park
kfzteile24,http://www.kfzteile24.de, +49 304 050 400,Board,CEO,Markus Winter
KfW Bankengruppe,http://www.kfw.de, +49 697 4310,Board,CEO,Stefan Wintels
Kgb,http://www.kgb.com, +1 212 909 8282,Board,CEO & Chairman,Robert Pines
KGAL,http://www.kgal.de, +49 8964 1430,Board,Co-CEO,Florian Martin
KG Information Systems,http://www.kgisl.com/gss/, +91 422 441 9999,Board,CEO & Director,Prassadh Shanmugam
KGAL Infrastructure,http://www.kgal.de/en/asset-classes/sustainable-infrastructure/, +49 8964 1430,Board,CEO,Michael Ebner
KGAL Real Estate,http://www.kgal.de/en/asset-classes/real-estate/, +49 8964 1430,N1,Asset Retail & Office Intern...,M...
KGI Securities,http://www.kgieworld.co.th, +66 2658 8888,Board,Chairman of the Board,Chin-Lung Tseng
KGHM International,http://www.kghm.com, +1 604 689 8550,Board,CEO,Robert Nowak
KGHM,http://www.kghm.com, +48 767 478 200,Board,CEO,Andrzej Szydlo
KGL Logistics,http://www.kgllogistics.com, +965 188 8700,Board,CEO & Vice Chairman,Ali Dashti
KGL Resources,http://www.kglresources.com.au, +61 730 719 003,Board,Interim CEO,Kylie Anderson
KGS Keller Geräte & Service,http://www.keller-kgs.com, +49 7843 7090,Board,Managing Director,Daniel Cordes
KGW-TV,http://www.kgw.com, +1 503 226 5000,Board,CEO,Greg Retsinas
KGPCo,http://www.kgpco.com, +1 507 334 2268,Board,CEO,Kathleen Putrah
KH NeoChem,http://www.khneochem.co.jp, +81 335 103 550,Board,CEO & Director,Michio Takahashi
KH Group,http://khgroup.com/en/, +358 405 006 898,Board,CEO,Ville Nikulainen
Khanna Paper Mills,http://www.khannapaper.com, +91 387 4000 3874,Board,Managing Director,Rahul Khanna
Khaite,http://khaite.com, +1 202 368 5188,Board,President,Stephanie Schwab Bolivar
Khaleeji Bank,http://www.khaleeji.bank, +973 1750 5050,Board,CEO,Sattam Al Gosaibi
KH-Koneet Group,http://kh-koneet.fi/, +358 40 0875730,Board,CEO,Teppo Sakari
Khan Bank,http://www.khanbank.com, +976 1133 2333,Board,CEO,Munkhtuya Rentsenbat
KHD,http://www.khd.com, +49 2216 5040,Board,CEO,Jianlong Shen
KhataBook,http://khatabook.com, +91 960 680 0800,Board,CEO,Ravish Naresh
Khiron Life Sciences,http://www.khiron.ca, +1 705 527 3564,Board,CEO & Director,Alvaro Torres
Khatib & Alami,http://www.khatibalami.com, +961 184 3843,Board,Chairman & CEO,Najib Khatib
Khazanah Nasional,http://www.khazanah.com.my, +60 320 340 000,Board,Managing Director,Amirul Wan Zahir
Khoros,http://khoros.com, +1 415 757 3100,Board,CEO,Chris Tranquill
