name,url,number,category,position,person_name
Odgers Berndtson Sweden,http://www.odgersberndtson.com/en-se/, +46 8662 5515,Board,Managing Partner,Hakan Ekstrom
Odgers Berndtson Turkey,http://www.odgersberndtson.com/en-tr/, +90 212 231 8878,Board,Managing Partner,Ayse Oztuna Bozoklar
Odgers Berndtson UAE,http://www.odgersberndtson.com/en-ae/locations/uae, +971 443 621 830,Board,Managing Partner,Mark Houghton
Odgers Berndtson Switzerland,http://www.odgersberndtson.com/en-ch/, +41 433 443 131,Board,Managing Partner,Martin Pulver
Odgers Berndtson UK,http://www.odgersberndtson.com/en-tr/people, +44 207 529 1111,Board,CEO,Kester Scrope
Odilo,http://odilo.us/, +34 303 335 0223,Board,CEO,Rodrigo Rodriguez
Odgers Berndtson Ukraine,http://www.odgersberndtson.com/en-ua/, +380 443 533 857,Board,Managing Partner,Anna Kuzenkova
Odido,http://www.odido.nl, +31 614 095 000,Board,CEO,Soren Abildgaard
Odgers Berndtson USA,http://www.odgersberndtson.com/en-us/, +1 212 972 7287,Board,CEO,Kennon Kincaid
Odine Solutions,http://www.odinesolutions.com, +90 212 275 7484,Board,Chairman & CEO,Alper Burak
Odinsa,http://www.odinsa.com, +57 1650 1919,Board,President,Mauricio Ossa
ODL,http://www.odl.com, +1 800 253 3900,Board,CEO,David Klein
Odlewnie Polskie,http://www.odlewniepolskie.pl, +48 412 758 600,Board,CEO,Zbigniew Ronduda
ODMedia,http://odmedia.com, +31 302 800 063,Board,CEO,Sjef Pijnenburg
ODK Solutions Company,http://www.odk.co.jp, +1 662 023 700,Board,President,Hidekazu Katsune
Odyne,http://www.odyne.com, +1 262 544 8405,Board,CEO,Joseph Dalum
Odoo,http://www.odoo.com, +32 2290 3490,Board,CEO,Fabien Pinckaers
ODW Logistics,http://www.odwlogistics.com, +1 614 549 5000,Board,CEO,John Ness
Odysight AI,http://www.odysight.ai, +972 3555 5555,Board,CEO,Yehu Ofer
Odontoprev,http://www.odontoprev.com.br, +55 114 878 8893,Board,CEO,Rodrigo Bacellar Wuerkert
Odyssey Airlines,http://www.flyody.com, +44 4167 062 78,Board,CEO,Adam Scott
Odyssey Logistics & Technology,http://www.odysseylogistics.com, +1 203 448 3900,Board,CEO,Hans Moller
Odyssey Energy Solutions,http://odysseyenergysolutions.com, +1 978 505 9423,Board,CEO,Emily McAteer
Odyssey Investment Partners,http://www.odysseyinvestment.com, +1 212 351 7900,Board,CEO,Brian Kwait
Odyssey Marine Exploration,http://www.odysseymarine.com, +1 813 876 1776,Board,CEO & Chairman,Mark Gordon
Odyssey Therapeutics,http://www.odysseytx.com, +1 973 599 5126,Board,CEO & President,Gary Glick
OdysseyRe Latin American,http://odysseyre.com/regions/latin-america/, +52 555 662 8660,Board,CEO,Philippe Mallier
OdysseyRe EMEA,http://odysseyre.com/regions/emea/, +33 149 261 046,Board,CEO,Isabelle Dubots-Lafitte
OdysseyRe,http://www.odysseyre.com, +1 203 977 8000,Board,CEO,Brian Young
OdysseyRe APAC,http://odysseyre.com/regions/asiapacific/, +65 6438 3680,Board,CEO,Lucien Pietropoli
OdysseyRe London,http://odysseyre.com/regions/london/, +44 207 090 1800,Board,CEO,Robert Pollock
OdysseyRe North America,http://odysseyre.com/regions/north-america/, +1 312 596 0222,Board,CEO,Brian Quinn
Oechsler,http://www.oechsler.com, +49 9811 8070,Board,CEO,Claudius Kozlik
OEConnection,http://www.oeconnection.com, +1 888 776 5792,Board,CEO,Patrick Brown
OECO,http://www.oeco.com, +1 503 659 599,Board,General Manager,Robert Gustine
OeKB Business Services,http://www.oekb-bs.at, +43 153 127 2800,Board,Managing Director,Heinz Wachmann
OEG Offshore,http://www.oegoffshore.com, +44 122 421 5500,Board,Managing Director,Clive Hoskisson
OeEB,http://www.oe-eb.at, +43 153 312 000,Board,General Manager,Sabine Gaber
OeKB CSD,http://www.oekb-csd.at, +43 1 531272100,Board,Managing Director,Peter Felsinger
OeKB,http://www.oekb.at, +43 153 127 2859,Board,General Manager,Helmut Bernkopf
Oel-Heimburger,http://www.heimburger.de, +49 343 624 070,Board,Managing Director,Deinhard Dittert
OEM Electronics,http://www.oemelectronics.se, +46 752 424 500,Board,CEO,Urban Malm
OEM International,http://www.oem.se, +46 752 424 000,Board,Managing Director,Jorgen Zahlin
OEM Motor,http://www.oemmotor.se, +46 752 424 400,Board,CEO,Magnus Ahlgren
Oeneo,http://www.oeneo.com, +33 158 361 090,Board,CEO & Chairman,Nicolas Dubreuil
Oenon,http://www.oenon.jp, +81 335 752 611,Board,CEO,Yuji Nishinaga
Oerlikon,http://www.oerlikon.com, +41 583 609 696,Board,Chairman of the Board,Michael Suess
Oerlikon Balzers,http://www.oerlikon.com/balzers, +423 388 7500,Board,Managing Director,Werner Schaedler
Oerlikon Balzers Austria,http://www.oerlikon.com/balzers/at/, +43 386 234 144,Board,Managing Director,Jörg Paulitsch
Oerlikon Balzers France,http://www.oerlikon.com/balzers/fr/fr/, +33 164 124 900,Board,President,Frederic Dechappe
Oerlikon Balzers Romania,http://www.oerlikon.com/balzers/ro/, +40 348 445 999,Board,General Manager,Sorin Pau
Oerlikon Balzers Germany,http://www.oerlikon.com/balzers/de/de, +49 6721 7930,Board,Co-Managing Director,Mike Dietrich
Oerlikon Balzers Poland,http://www.oerlikon.com/balzers/pl/, +48 767 464 800,Board,Managing Director,Marek Danis
Oerlikon Balzers India,http://www.oerlikon.com/balzers/in/, +91 203 061 6000,Board,Managing Director,Pravin Shirse
Oerlikon Balzers Russia,http://www.oerlikon.com/balzers/ru/ru/, +7 495 646 8851,Board,Managing Director,Stanislav Lomachenko
Oerlikon HRSflow,http://www.hrsflow.com, +39 422 750 111,Board,CEO,Andrea Peruch
Oerlikon Balzers Sweden,http://www.oerlikon.com/balzers/se/, +46 8681 4140,Board,General Manager,Anders Jonsson
Oerlikon Balzers USA,http://www.oerlikon.com/balzers/us/, +1 847 619 5541,Board,President,Steve Crowley
Oerlikon Balzers UK,http://www.oerlikon.com/balzers/uk/, +44 190 837 7277,N1,CFO,Sara Deering
Oerlikon Balzers Switzerland,http://www.oerlikon.com/balzers/ch/, +41 323 657 474,Board,Managing Director,Thomas Schweizer
Oerth Bio,http://www.oerthbio.com, +1 617 872 2462,Board,CEO,John Dombrosky
Oerlikon Surface Solutions Segment,http://www.oerlikon.com/balzers/com/en/our-company/, +41 583 609 602,Board,CEO,Markus Tacke
Oerlikon Leybold Vacuum China,http://www.leybold.com/cn/zh, +86 215 288 5888,Board,General Manager,Janet Ren
Oeseder Moebel-Industrie Mathias Wiemann,http://www.wiemann-online.com, +49 5401 8520,Board,Co-Managing Director,Helmut Kriege
Oest-Group,http://www.oestgroup.com, +49 7441 5390,Board,CEO,Alexander Klein
Oesterreichische Nationalbank,http://www.oenb.at, +43 140 4200,Board,Governor,Robert Holzmann
Oettinger Brauerei,http://www.oettinger-bier.de, +49 403 750 1315,Board,Managing Director,Peter Boeck
Oettinger Davidoff,http://oettingerdavidoff.com, +41 612 793 636,Board,CEO,Beat Hauenstein
OEX,http://www.oex.pl, +48 22 395 61 3,Board,CEO,Jerzy Motz
OEX Cursor,http://oexcursor.pl, +48 223 771 000,Board,CEO,Przemysław Bogdański
OEX Fulfilio,http://oexfulfilio.com, +48 2239 5613,Board,CEO,Arkadiusz Filipowski
OFB,http://www.ofb.de/home, +49 699 173 201,Board,CEO,Bernd Schade
Ofertia,http://www.ofertia.com, +34 935 516 260,N1,Campaigns,R...
OfBusiness,http://www.ofbusiness.com, +91 180 0102 9586,Board,CEO & Sales,Asish Mohapatra
Off-White,http://www.off---white.com, +44 808 196 1114,Board,CEO,Cristiano Fagnani
Offchain Labs,http://offchainlabs.com, +1 800 777 1992,Board,CEO,Steven Goldfeder
Offcn Education Technology,http://www.offcn.com, +86 108 343 3677,Board,General Manager,Zhendong Wang
Offergeld Lager-Logistik,http://www.offergeld.de, +49 2405 4560,Board,CEO,Johannes Offergeld
Offerpad,http://www.offerpad.com, +1 480 300 5348,Board,CEO & Chairman,Brian Bair
OfferUp,http://offerup.com, +1 844 633 3787,Board,CEO & Chairman,Todd Dunlap
Office Depot Benelux,http://www.officedepot.nl, +31 7732 6500,Board,General Manager,Frank Borghouts
Office Depot France,http://www.officedepot.fr, +33 344 545 454,N1,Admin & Finance,A...
Office Depot Inc,http://news.theodpcorp.com/news-releases/news-release-details/odp-corporation-announces-selection-chief-executive-officers-and, +1 561 438 4629,Board,CEO,Kevin Moffitt
Office Depot Sweden,http://www.officedepot.se, +46 2056 0560,Board,CEO,Frank Egholm
Office Depot Germany,http://www.officedepot.de, +49 602 697 3455,Board,General Manager,Stefan Rennig
OfficeSpace Software,http://www.officespacesoftware.com, +1 646 249 6110,Board,CEO,Erin Mulligan Helgren
OfficeAsia,http://www.officeasia.com, +852 3460 3288,Board,Managing Director,Mark Bernard
Office People Personalmanagement,http://www.office-people.de, +49 251 135 3420,Board,CEO,Mahmut Akköse
Office Properties Income Trust,http://www.opireit.com, +1 617 219 1440,Board,President & COO,Yael Duffy
Office Practicum,http://www.officepracticum.com, +1 267 960 2778,Board,CEO,Mike Ressel
Officeworks,http://www.officeworks.com.au, +61 385 751 900,Board,Managing Director,Sarah Hunter
Officine Universelle Buly,http://buly1803.com, +33 143 290 250,Board,CEO,Nathalie Elbaz
OFG Bancorp,http://www.ofgbancorp.com, +1 787 771 6800,Board,CEO & Chairman,Jose Rafael Fernandez
Offit Kurman,http://www.offitkurman.com, +1 410 209 6400,Board,CEO,Robert Skinner
Offshore Oil Engineering,http://cnoocengineering.com, +86 225 989 8888,Board,Chairman of the Board,Zhangling Wang
Ofilm,http://www.ofilm.com, +86 755 2755 5331,Board,General Manager & Vice Chair...,Lihui Huang
Ofload,http://ofload.com.au, +61 180 086 1092,Board,CEO,Geoffroy Henry
Ofo,http://www.ofo.com, +86 105 373 2027,Board,CEO,Dai Wei
Ofi Invest Asset Management,http://www.ofi-invest-am.com, +33 176 629 000,Board,CEO,Jean-Pierre Grimaud
Ofs Fitel,http://www.ofsoptics.com, +1 770 798 5555,Board,CEO,Holly Hulse
Ogaki Kyoritsu Bank,http://www.okb.co.jp, +81 584 742 111,Board,President,Takaharu Hayashi
OFX,http://www.ofx.com, +61 286 678 091,Board,CEO & Director,Skander Malcolm
Ogem Marine,http://www.ogemgroup.com, +90 216 337 9805,Board,CEO,Murat Ozdil
Oger International,http://www.ogerinternational.com, +33 158 791 100,Board,CEO & Chairman,Joseph Baroud
OGE Energy,http://www.oge.com, +1 405 553 3000,Board,CEO & Chairman,Sean Trauschke
OGF,http://www.ogf.fr, +33 171 070 707,Board,Managing Director,Alain Cottet
Ogilvy,http://www.ogilvy.com, +1 212 237 4000,Board,CEO,Devika Bulchandani
Ogilvy Asia,http://www.ogilvyasia.com, +852 2568 0161,Board,CEO,Chris Reitermann
Ogilvy Australia,http://www.ogilvy.com.au, +61 293 736 333,Board,CEO,Sally Kissane
Ogilvy Brazil,http://www.ogilvy.com.br, +55 113 024 9000,Board,CEO,Fernando Musa
Ogilvy Czech Republic,http://www.ogilvy.cz, +420 221 998 111,Board,CEO,Ondřej Obluk
Ogilvy Canada,http://www.ogilvy.com/ca/, +1 514 861 1811,Board,President,Marie-Lise Campeau
Ogilvy Consulting,http://www.ogilvyconsulting.com, +1 212 237 6783,N1,Asia,J...
Ogilvy Denmark,http://www.ogilvy.dk, +45 3917 8888,Board,CEO,Morten Frederiksen
Ogilvy China,http://www.ogilvy.com.cn/en, +86 108 520 6688,Board,CEO,Chris Reitermann
Ogilvy Germany,http://www.ogilvy.de, +49 6996 2250,Board,CEO,Chris Jungjohann
Ogilvy India,http://www.ogilvyindia.com, +91 224 434 4972,Board,CEO,VR Rajesh
Ogilvy Health Australia,http://www.ogilvycommonhealth.com.au, +61 299 559 500,Board,Managing Partner,David Bailey
Ogilvy Health,http://ogilvyhealth.com, +1 212 237 4000,Board,CEO,Kim Johnson
Ogilvy Health UK,http://www.ogilvy.com/uk/work/health, +44 203 193 3000,Board,CEO,Caroline Howe
Ogilvy Italy,http://www.ogilvy.it, +39 260 7891,Board,CEO,Roberta La Selva
Ogilvy LATAM,http://www.ogilvy.com/latam, +52 555 351 9249,Board,CEO,Horacio Genolet
Ogilvy Indonesia,http://www.ogilvyasia.com/about-us, +62 212 924 3000,Board,CEO,Sieg Penaverde
Ogilvy Malaysia,http://www.ogilvyasia.com/tag/ogilvy-malaysia/, +60 327 188 888,Board,CEO,Kunal Jeswani
Ogilvy Mexico,http://www.ogilvy.mx, +52 555 201 6502,Board,CEO,Veronica Hernandez
Ogilvy PR,http://www.opragency.com.au, +61 282 813 200,Board,CEO,Richard Brett
Ogilvy Paris,http://www.ogilvy.com/fr/, +33 153 233 000,Board,CEO,Mathieu Plassard
Ogilvy Singapore,http://www.ogilvyasia.com/about-us/, +65 6213 7899,Board,CEO,Kunal Jeswani
Ogilvy North America,http://www.ogilvy.com/contact, +1 212 237 4000,N1,CFO,Ginny Maycox
Ogilvy Poland,http://www.ogilvy.pl/en, +48 226 726 006,N1,Client Service,A...
Ogilvy South Africa,http://www.ogilvy.co.za, +27 214 671 000,Board,CEO,Pete Case
Ogilvy Thailand,http://www.ogilvyasia.com/tag/ogilvy-thailand/, +66 2205 6000,Board,CEO,Jiravara Virayavardhana
Ogilvy UK,http://www.ogilvy.co.uk, +44 207 345 3000,Board,CEO,James Murphy
OGK-2,http://www.ogk2.ru, +7 495 428 5428,Board,Managing Director,Artem Semikolenov
Ogilvy Spain,http://www.ogilvy.es, +34 934 955 555,Board,CEO,Cristina Barbosa
Oglethorpe Power,http://www.opc.com, +1 770 270 7600,Board,CEO (-> Jan 2025),Michael Smith
Ogletree Deakins,http://www.ogletreedeakins.com, +1 212 492 2500,Board,Managing Director,Mark Diana
Ohara,http://www.ohara-inc.co.jp, +81 427 722 101,Board,CEO & Director,Hirokazu Saito
OGMA,http://www.ogma.pt, +351 219 579 000,Board,CEO,Paulo Monginho
Ogury,http://www.ogury.co, +44 203 735 5206,Board,CEO,Geoffroy Martin
OHB,http://www.ohb.de, +49 4212 0208,Board,CEO,Marco Fuchs
Ohba,http://www.k-ohba.co.jp, +81 334 600 111,Board,President,Shigeru Tsujimoto
OHB Sweden,http://www.ohb-sweden.se, +46 812 140 100,Board,CEO,Marco Fuchs
OHB System,http://www.ohb-system.de, +49 4212 0208,Board,CEO,Marco Fuchs
Ohashi Technica,http://www.ohashi.co.jp, +81 354 044 411,Board,CEO & Director,Mamoru Shibasaki
Ohio Mutual Insurance,http://www.omig.com, +1 800 686 3011,Board,CEO,Mark Russell
Ohio Valley Banc,http://www.ovbc.com, +1 740 446 2631,Board,CEO,Larry Miller
OHC,http://ohc.net, +1 251 330 7633,Board,CEO,Lee Robinson
Ohio Indemnity,http://www.ohioindemnity.com, +1 800 628 8581,Board,President,John Sokol
OhioHealth,http://www.ohiohealth.com, +1 614 788 8860,Board,CEO & Director,Stephen Markovich
OhioHealth Physician Group,http://www.ohiohealth.com/ohiohealth-physician-group/our-doctors/?page=1&scheduleNow=no, +1 614 788 8860,Board,President,Hugh Thornhill
OHL,http://ohla-group.com, +34 913 484 100,Board,CEO & Vice Chairman,José Antonio Fernández
Ohl Logistics,http://www.ohl.de, +49 4105 6910,Board,Co-Managing Partner,Jochen Claussen
OHL USA,http://www.ohla-usa.com, +1 718 554 2320,Board,CEO,Daniel Ruiz
Ohlthaver & List,http://www.ol.na, +264 612 075 111,Board,CEO & Director,Hendrik Van Der Westhuiz...
Ohmori,http://www.ohmori.co.jp, +81 336 273 221,Board,President,Mikio Kuriki
OHO Interactive,http://www.oho.com, +1 617 499 4900,Board,CEO,Edwin Hastings
Oi,http://www.oi.com.br, +55 213 131 2918,Board,CEO,Mateus Affonso Bandeira
Ohsho Food Service,http://ohsho.co.jp, +81 755 921 411,Board,President,Naoto Watanabe
Ohmium,http://www.ohmium.com, +1 875 963 2456,Board,CEO,Arne Ballantine
OIA Global Logistics,http://www.oiaglobal.com, +1 503 736 5900,Board,CEO,Jeffery Barrie
Oie Sangyo,http://www.oie.co.jp, +81 663 750 151,Board,CEO,Keiji Oie
Oil & Natural Gas,http://ongcindia.com, +91 135 275 8778,Board,Chairman & CEO,Arun Kumar Singh
Oil and Gas Development,http://ogdcl.com, +92 519 209 811,Board,CEO,Ahmed Lak
Oil Country Tubular,http://www.octlindia.com, +91 402 478 5555,Board,Managing Director,Sridhar Kamineni
Oil Refineries,http://orl.co.il, +972 4878 8111,Board,CEO,Asaf Almagor
Oil India,http://oil-india.com, +91 120 248 8333,Board,Chairman & Managing Director,Ranjit Rath
Oil States International,http://oilstatesintl.com, +1 713 652 0582,Board,CEO,Cindy Taylor
Oil-Dri Corp of America,http://www.oildri.com, +1 312 321 1515,Board,CEO & Director,Daniel Jaffee
Oil Terminal,http://www.oil-terminal.com, +40 241 702 600,Board,General Manager,Sorin Viorel Ciutureanu
Oishii,http://oishii.com, +1 201 941 4000,Board,CEO,Hiroki Koga
Oisix Ra Daichi,http://en.oisixradaichi.co.jp, +81 3 58348787,Board,CEO,Kohei Takashima
OilSERV,http://oilserv.com, +971 4429 0100,Board,Chairperson & CEO,Sara Akbar
Oishi Group,http://www.oishigroup.com, +66 2785 8888,Board,Acting President,Kritsada Wattanapakin
Oiles,http://www.oiles.co.jp, +81 466 444 901,Board,President,Masaya Iida
Oji Holdings,http://www.ojiholdings.co.jp, +81 335 631 111,Board,CEO,Hiroyuki Isono
Oita Bank,http://www.oitabank.co.jp, +81 975 341 111,Board,President,Tomiichiro Goto
Oizumi,http://www.oizumi.co.jp, +81 462 972 111,Board,President,Shuji Ohizumi
Ojo Labs,http://ojo.com, +1 512 456 8292,Board,CEO,John Berkowitz
Ok Perintä,http://www.okperinta.fi, +358 306 035 600,Board,CEO,Jennie Ollila
Okabe,http://www.okabe.co.jp, +81 336 245 111,Board,CEO & President,Hirohide Kawase
Okamura,http://www.okamura.co.jp, +81 355 614 085,Board,President & Director,Masayuki Nakamura
Okanagan Specialty Fruits,http://www.okspecialtyfruits.com, +1 250 494 0338,Board,President,Neal Carter
Okada,http://www.okada-aiyon.com, +81 665 761 268,Board,President,Yuji Okada
Okamoto Industries,http://www.okamoto-inc.jp, +81 338 174 131,Board,President,Kunihiko Okamoto
Okasan Securities,http://www.okasan.co.jp, +81 332 722 211,Board,President,Hiroyuki Shinshiba
Okaya & Co,http://www.okaya.co.jp, +81 522 048 121,Board,President & Chairman,Takehiro Okaya
Okaya Power Group,http://www.okayapower.com, +91 114 980 3300,Board,Managing Director,Arush Gupta
Okano Valve,http://www.okano-valve.co.jp, +81 933 721 131,Board,President,Takeji Okano
Okaya Electric Industries,http://www.okayaelec.co.jp, +81 345 447 025,Board,President & Sales,Akira Takayashiki
OKD,http://okd.cz, +420 596 262 630,Board,CEO,Roman Sikora
OkCupid,http://okcupid.com, +1 212 255 7104,Board,CEO,Ariel Charytan
OkBuy.com,http://www.okbuy.com, +86 400 861 0400,Board,CEO,Shubin Li
OKE Group,http://www.oke-group.com, +49 5459 9140,N1,COO,Steve Lukas
Okayamaken Freight Transportation,http://okaken.co.jp, +81 862 522 111,Board,President,Kazumitsu Harada
OKI Data Corporation,http://www.oki.com/printing/, +81 354 456 111,Board,CEO,Takahiro Mori
Oki Electric Industry,http://www.oki.com, +81 335 013 111,Board,CEO,Takahiro Mori
Okea,http://okea.no, +47 7352 5222,Board,CEO,Svein Liknes
OKI Data Americas,http://www.oki.com/us/printing/, +1 972 815 4800,Board,CEO,Dennie Kawahara
Oki Europe,http://www.oki.com/eu, +44 208 219 2190,Board,Managing Director,Tsukasa Takasawa
Okinawa Cellular Telephone,http://www.au.com/okinawa_cellular/english/ir/policy/, +81 988 691 001,Board,President,Takashi Suga
Okinawa Electric Power,http://www.okiden.co.jp, +81 988 772 341,Board,President,Hiroyuki Motonaga
Okko,http://www.okko.ua, +380 322 989 601,Board,Chairman & CEO,Vitaliy Antonov
OKK Koksovny,http://koksovny.cz, +420 596 133 428,Board,Chairman & CEO,Pavel Woznica
OKK,http://www.okk.co.jp, +81 727 711 136,Board,CEO,Haruhiko Niitani
Oklahoma City Dodgers,http://www.milb.com/oklahoma-city, +1 405 218 1000,Board,President,Michael Byrnes
Oklahoma City Thunder,http://www.nba.com/thunder/, +1 405 208 4800,N1,HR,K...
Oklahoma Farm Bureau Insurance,http://okfbinsurance.com, +1 405 523 2300,N1,Executive Director,M...
Okmetic,http://www.okmetic.com, +358 950 2800,Board,CEO,Kai Seikku
Okle,http://www.okle.de, +49 7731 8290,Board,Managing Director,Hans-Philipp Okle
OKP Holdings,http://okp.listedcompany.com, +65 6456 7667,Board,Managing Director,Toh Wat Or
Okta AD,http://www.okta-elpe.com, +389 2253 2000,Board,CEO,Vuk Radovic
Okomu Oil Palm,http://www.okomunigeria.com, +234 806 036 1068,Board,CEO,Graham Hefer
Okta,http://www.okta.com, +1 415 494 8029,Board,CEO & Chairman,Todd McKinnon
OKRP,http://okrp.com, +1 312 226 6144,Board,CEO,Tom O'Keefe
Okuma America Corporation,http://www.okuma.com, +1 704 588 7000,Board,CEO President & COO,Jim King
Okuma,http://www.okuma.co.jp, +81 587 957 823,Board,CEO President & Director,Atsushi Ieki
Okto,http://oktopayments.com, +30 210 338 8888,Board,CEO,Filippos Antonopoulos
Oktra,http://www.oktra.co.uk, +44 203 733 4122,N1,COO,Martin Leeper
Okumura,http://www.okumuragumi.co.jp, +81 666 211 101,Board,President,Takanori Okumura
Okyo Pharma,http://www.okyopharma.com, +44 207 495 2379,Board,CEO,Gary Jacob
Okuwa,http://www.okuwa.net, +81 734 252 481,Board,President,Hirotsugu Ohkuwa
Ola Cabs,http://www.olacabs.com, +91 806 735 0900,Board,CEO,Bhavish Aggarwal
Okura Industrial,http://www.okr-ind.co.jp, +81 877 561 111,Board,President CEO & Director,Susumu Kanda
Ola CabS UK,http://gb.olacabs.com, +44 203 874 0516,Board,Managing Director & Int'l Ex...,Marc Rozendal
Olam Food Ingredients,http://www.ofi.com, +65 6339 4100,Board,CEO,A. Shekhar
Olainfarm,http://www.olainfarm.lv, +371 6701 3705,Board,CEO,Juris Bundulis
Olam Agri,http://www.olamagri.com, +65 6339 4100,Board,CEO,Sunny Verghese
Olam International,http://www.olamgroup.com, +65 6339 4100,Board,CEO,Sunny Verghese
Ola Electric,http://olaelectric.com, +91 407 661 650,Board,CEO,Bhavish Aggarwal
Olaris,http://www.olarisbor.com, +1 208 552 7433,Board,CEO,Elizabeth O'Day
Olaplex,http://www.olaplex.com, +1 617 951 9461,Board,CEO & Director,Amanda Baldwin
Olands Bank,http://www.olandsbank.se, +46 771 221 122,Board,Managing Director,Anneli Nilsson
Olav Thon Group,http://www.olt.no, +47 2308 0000,Board,CEO,Dag Tangevald-Jensen
Olayan Financing Company,http://olayan.com/olayan-financing-company, +966 114 666 555,Board,CEO,Nabeel Al-Amudi
Olayan Group,http://olayan.com, +966 3887 1000,Board,CEO,Hani Lazkani
Olba Healthcare,http://www.olba.co.jp/english/, +81 862 451 112,Board,CEO & Director,Yohei Maeshima
Olbersdorfer,http://www.olbersdorfer-guss.de, +49 358 357 620,Board,Managing Director,Frank Goettert
Old Chang Kee,http://www.oldchangkee.com, +65 6303 2400,Board,CEO,Tao-E Lim
Old American Capital,http://www.countymutual.com, +1 214 561 1991,Board,President,Andrew Kirkpatrick
Old Fort Banking,http://www.oldfortbank.com, +1 419 447 1513,Board,Chairman & CEO,Michael Spragg
Old Dominion Freight Line,http://www.odfl.com, +1 336 889 5000,Board,President & CEO,Kevin Freeman
Old Mutual Ghana,http://www.oldmutual.com.gh, +233 501 533 745,Board,CEO,Tavona Biza
Old Mutual,http://www.oldmutual.com, +27 112 171 439,Board,CEO,Iain Williamson
Old Dominion National Bank,http://www.odnbonline.com, +1 434 293 5201,Board,Chairman & CEO,Mark Merrill
Old Mutual Insure,http://www.oldmutual.co.za/about/old-mutual-insure/, +27 113 749 111,Board,Managing Director,Garth Napier
Old Mutual Investment Group,http://ww2.oldmutual.co.za, +27 215 095 022,Board,CEO,Khaya Gobodo
Old Mutual Investment Malawi,http://www.oldmutual.co.mw/corporate/omig, +265 182 1058,Board,Managing Director,Mark Mikwamba
Old Mutual Kenya,http://www.oldmutual.co.ke, +254 202 850 000,Board,CEO,Arthur Oginga
Old Mutual iWyze,http://www.iwyze.co.za, +27 115 566 103,Board,CEO,Ian Williamson
Old Mutual Malawi,http://www.oldmutual.co.mw/about-us/old-mutual-malawi/, +265 177 3522,Board,CEO,Edith Jiya
Old Mutual Multi-Managers,http://www.ommultimanagers.co.za, +27 215 244 430,Board,Managing Director,Kieyam Gamieldien
Old Mutual Life Assurance,http://www.oldmutual.co.mw, +265 182 0677,Board,Managing Director,Roy Punungwe
Old Mutual Wealth South Africa,http://www.oldmutual.co.za/wealth/, +27 215 031 997,Board,Managing Director,Farhad Sader
Old Mutual Unit Trusts,http://www.oldmutual.co.mw/personal/investments-and-savings/unit-trusts, +265 311 308,Board,Managing Director,James Mhura
Old National Bank,http://www.oldnational.com, +1 812 464 1294,Board,Chairman & CEO,James Ryan
Old National Bank Wisconsin,http://www.oldnational.com/locations, +1 608 354 0018,Board,President & Commercial Real ...,Traci Mann
Old National Bank Minnesota,http://www.oldnational.com/bank-branch/3950-vinewood-ln-n-plymouth-minnesota, +1 763 656 2600,Board,Market,Stephen Nesvig
Old Navy,http://www.oldnavy.com, +1 614 744 3908,Board,CEO,Horacio Barbeito
Old National Bank Chicago,http://www.oldnational.com/il/chicago, +1 773 437 2500,Board,Market,Mike Jamieson
Old Point Mortgage,http://oldpoint.com/our-services/mortgage/loan-officers/, +1 757 769 7169,Board,Mortgage,Sherry Thacker
Old Point Financial,http://www.oldpoint.com, +1 757 728 1200,Board,CEO,Robert Shuford Jr.
Old Plank Trail Community Bank,http://www.oldplanktrailbank.com, +1 708 478 4447,Board,Chairman & CEO,Paul Slade
Old Point Wealth Management & Trust Services,http://www.oldpoint.com/our-services/trust/resources/current-portfolios/, +1 757 599 2200,Board,Chairman & CEO,Eric Kauders
Old Point National Bank,http://www.oldpoint.com/our-services/bank/investing/branch-locations/, +1 757 728 1200,Board,Chairman & CEO,Robert Shuford Jr.
Old Republic International,http://www.oldrepublic.com, +1 312 346 8100,Board,CEO,Craig Smiddy
Old Republic Insured Automotive Services,http://www.orias.com, +1 800 331 3780,Board,President,Mike Cescon
Old Republic National Title,http://www.oldrepublictitle.com, +1 612 336 7109,Board,CEO,Carolyn Monroe
Old Republic Aerospace,http://www.oldrepublicaerospace.com, +1 770 590 4950,Board,CEO,Ralph Sohl
Old Republic Professional,http://www.oldrepublicpro.com, +1 312 750 8800,Board,President & Underwriting,Frank Kastelic
Old Republic Specialty,http://www.orsiu.com, +1 215 860 4960,Board,President & Underwriting,William Franchi
Old Republic Risk Management,http://www.orrm.com, +1 262 797 3400,Board,CEO,Steve Oberst
Old Second Bank,http://www.oldsecond.com, +1 630 892 0202,Board,Chairman & CEO,James Eccher
Old Republic Surety,http://www.orsurety.com, +1 800 217 1792,Board,President,Alan Pavlic
Old Republic Western Title,http://www.ortconline.com, +1 415 421 3500,Board,President,Ivy Anderson
Old World Industries,http://owi.com, +1 847 559 2000,Board,CEO,Greg Noethlich
OldTown,http://www.oldtown.com.my, +60 5546 5128,Board,CEO,Siew Heng Lee
Oldendorff,http://www.oldendorff.com, +49 4511 5000,Board,CEO,Patrick Hutchins
Oldenburgische Landesbank,http://www.olb.de, +49 441 2210,Board,CEO,Stefan Barth
Oldcastle BuildingEnvelope,http://obe.com, +1 214 273 3400,Board,CEO,Mark Adamson
Oleeo,http://www.oleeo.com, +44 208 296 5908,Board,CEO,Charles Hipps
Olema Oncology,http://www.olema.com, +1 415 742 8265,Board,CEO,Sean Bohen
